type,timestamp,positions
CONTROL,35106102.681020275,"[0.003, -0.096, 0.395, -0.006, 0.093, 0.608]"
CONTROL,35126173.05101594,"[0.0, -0.099, 0.398, -0.003, 0.096, 0.605]"
CONTROL,35146262.02103682,"[-0.003, -0.102, 0.401, 0.0, 0.099, 0.602]"
CONTROL,35166329.211031556,"[-0.006, -0.105, 0.404, 0.003, 0.102, 0.599]"
CONTROL,35186400.05204361,"[-0.009, -0.108, 0.407, 0.006, 0.105, 0.596]"
CONTROL,35206469.982047565,"[-0.012, -0.111, 0.41, 0.009, 0.108, 0.593]"
CONTROL,35226540.79203494,"[-0.015, -0.114, 0.413, 0.012, 0.111, 0.59]"
CONTROL,35246610.07203394,"[-0.018, -0.117, 0.416, 0.015, 0.114, 0.587]"
CONTROL,35266677.53304355,"[-0.021, -0.12, 0.419, 0.018, 0.117, 0.584]"
CONTROL,35286747.05303274,"[-0.024, -0.123, 0.422, 0.021, 0.12, 0.581]"
CONTROL,35306818.493001625,"[-0.027, -0.126, 0.425, 0.024, 0.123, 0.578]"
CONTROL,35326888.11403932,"[-0.03, -0.129, 0.428, 0.027, 0.126, 0.575]"
CONTROL,35346956.8840228,"[-0.033, -0.132, 0.431, 0.03, 0.129, 0.572]"
CONTROL,35367026.21402219,"[-0.036, -0.135, 0.434, 0.033, 0.132, 0.569]"
CONTROL,35387092.24399645,"[-0.039, -0.138, 0.437, 0.036, 0.135, 0.566]"
CONTROL,35407163.25404355,"[-0.042, -0.141, 0.44, 0.039, 0.138, 0.563]"
CONTROL,35427235.94501149,"[-0.045, -0.144, 0.443, 0.042, 0.141, 0.56]"
CONTROL,35447308.16502124,"[-0.048, -0.147, 0.446, 0.045, 0.144, 0.557]"
CONTROL,35467383.0550164,"[-0.051, -0.15, 0.449, 0.048, 0.147, 0.554]"
CONTROL,35487453.85603979,"[-0.054, -0.147, 0.452, 0.051, 0.15, 0.551]"
CONTROL,35507529.34603952,"[-0.057, -0.144, 0.455, 0.054, 0.147, 0.548]"
CONTROL,35527605.01601733,"[-0.06, -0.141, 0.458, 0.057, 0.144, 0.545]"
CONTROL,35547680.876043156,"[-0.063, -0.138, 0.461, 0.06, 0.141, 0.542]"
CONTROL,35567754.507006615,"[-0.066, -0.135, 0.464, 0.063, 0.138, 0.539]"
CONTROL,35587826.44703752,"[-0.069, -0.132, 0.467, 0.066, 0.135, 0.536]"
CONTROL,35607901.837036476,"[-0.072, -0.129, 0.47, 0.069, 0.132, 0.533]"
CONTROL,35627970.42704187,"[-0.075, -0.126, 0.473, 0.072, 0.129, 0.53]"
CONTROL,35648042.73704067,"[-0.078, -0.123, 0.476, 0.075, 0.126, 0.527]"
CONTROL,35668119.148002006,"[-0.081, -0.12, 0.479, 0.078, 0.123, 0.524]"
CONTROL,35688193.098001644,"[-0.084, -0.117, 0.482, 0.081, 0.12, 0.521]"
CONTROL,35708263.95804761,"[-0.087, -0.114, 0.485, 0.084, 0.117, 0.518]"
CONTROL,35728334.988001734,"[-0.09, -0.111, 0.488, 0.087, 0.114, 0.515]"
CONTROL,35748404.37801322,"[-0.093, -0.108, 0.491, 0.09, 0.111, 0.512]"
CONTROL,35768478.2280121,"[-0.096, -0.105, 0.494, 0.093, 0.108, 0.509]"
CONTROL,35788553.83902556,"[-0.099, -0.102, 0.497, 0.096, 0.105, 0.506]"
CONTROL,35808626.429003194,"[-0.102, -0.099, 0.5, 0.099, 0.102, 0.503]"
CONTROL,35828705.45901824,"[-0.105, -0.096, 0.503, 0.102, 0.099, 0.5]"
CONTROL,35848776.68903209,"[-0.108, -0.093, 0.506, 0.105, 0.096, 0.497]"
CONTROL,35868847.269041,"[-0.111, -0.09, 0.509, 0.108, 0.093, 0.494]"
CONTROL,35888922.62900481,"[-0.114, -0.087, 0.512, 0.111, 0.09, 0.491]"
CONTROL,35908994.819037616,"[-0.117, -0.084, 0.515, 0.114, 0.087, 0.488]"
CONTROL,35929065.92000508,"[-0.12, -0.081, 0.518, 0.117, 0.084, 0.485]"
CONTROL,35949136.60001475,"[-0.123, -0.078, 0.521, 0.12, 0.081, 0.482]"
CONTROL,35969206.04002662,"[-0.126, -0.075, 0.524, 0.123, 0.078, 0.479]"
CONTROL,35989273.620012686,"[-0.129, -0.072, 0.527, 0.126, 0.075, 0.476]"
CONTROL,36009349.180036224,"[-0.132, -0.069, 0.53, 0.129, 0.072, 0.473]"
CONTROL,36029423.89104283,"[-0.135, -0.066, 0.533, 0.132, 0.069, 0.47]"
CONTROL,36049492.36102402,"[-0.138, -0.063, 0.536, 0.135, 0.066, 0.467]"
CONTROL,36069562.681019306,"[-0.141, -0.06, 0.539, 0.138, 0.063, 0.464]"
CONTROL,36089634.63100372,"[-0.144, -0.057, 0.542, 0.141, 0.06, 0.461]"
CONTROL,36109704.81100958,"[-0.147, -0.054, 0.545, 0.144, 0.057, 0.458]"
CONTROL,36129776.771005705,"[-0.15, -0.051, 0.548, 0.147, 0.054, 0.455]"
CONTROL,36149864.54101745,"[-0.147, -0.048, 0.551, 0.15, 0.051, 0.452]"
CONTROL,36169937.56202282,"[-0.144, -0.045, 0.554, 0.147, 0.048, 0.449]"
CONTROL,36190008.76200153,"[-0.141, -0.042, 0.557, 0.144, 0.045, 0.446]"
CONTROL,36210085.202008486,"[-0.138, -0.039, 0.56, 0.141, 0.042, 0.443]"
CONTROL,36230159.67203537,"[-0.135, -0.036, 0.563, 0.138, 0.039, 0.44]"
CONTROL,36250231.932033785,"[-0.132, -0.033, 0.566, 0.135, 0.036, 0.437]"
CONTROL,36270303.86199476,"[-0.129, -0.03, 0.569, 0.132, 0.033, 0.434]"
CONTROL,36290374.992997386,"[-0.126, -0.027, 0.572, 0.129, 0.03, 0.431]"
CONTROL,36310447.53303286,"[-0.123, -0.024, 0.575, 0.126, 0.027, 0.428]"
CONTROL,36330516.643007286,"[-0.12, -0.021, 0.578, 0.123, 0.024, 0.425]"
CONTROL,36350586.7930362,"[-0.117, -0.018, 0.581, 0.12, 0.021, 0.422]"
CONTROL,36370657.953026235,"[-0.114, -0.015, 0.584, 0.117, 0.018, 0.419]"
CONTROL,36390732.333005875,"[-0.111, -0.012, 0.587, 0.114, 0.015, 0.416]"
CONTROL,36410804.96401992,"[-0.108, -0.009, 0.59, 0.111, 0.012, 0.413]"
CONTROL,36430883.26399447,"[-0.105, -0.006, 0.593, 0.108, 0.009, 0.41]"
CONTROL,36450956.694025084,"[-0.102, -0.003, 0.596, 0.105, 0.006, 0.407]"
CONTROL,36471032.18402481,"[-0.099, 0.0, 0.599, 0.102, 0.003, 0.404]"
CONTROL,36491101.20401019,"[-0.096, 0.003, 0.602, 0.099, 0.0, 0.401]"
CONTROL,36511175.574036315,"[-0.093, 0.006, 0.605, 0.096, -0.003, 0.398]"
CONTROL,36531252.094020605,"[-0.09, 0.009, 0.608, 0.093, -0.006, 0.395]"
CONTROL,36551321.685023144,"[-0.087, 0.012, 0.611, 0.09, -0.009, 0.392]"
CONTROL,36571393.374993935,"[-0.084, 0.015, 0.614, 0.087, -0.012, 0.389]"
CONTROL,36591472.90501278,"[-0.081, 0.018, 0.617, 0.084, -0.015, 0.386]"
CONTROL,36611538.58504258,"[-0.078, 0.021, 0.62, 0.081, -0.018, 0.383]"
CONTROL,36631606.555019975,"[-0.075, 0.024, 0.623, 0.078, -0.021, 0.38]"
CONTROL,36651678.44505049,"[-0.072, 0.027, 0.626, 0.075, -0.024, 0.377]"
CONTROL,36671750.705048904,"[-0.069, 0.03, 0.629, 0.072, -0.027, 0.374]"
CONTROL,36691822.705033705,"[-0.066, 0.033, 0.632, 0.069, -0.03, 0.371]"
CONTROL,36711898.635025136,"[-0.063, 0.036, 0.635, 0.066, -0.033, 0.368]"
CONTROL,36731971.18600365,"[-0.06, 0.039, 0.638, 0.063, -0.036, 0.365]"
CONTROL,36752040.71600456,"[-0.057, 0.042, 0.641, 0.06, -0.039, 0.362]"
CONTROL,36772101.20600648,"[-0.054, 0.045, 0.644, 0.057, -0.042, 0.359]"
CONTROL,36792174.42602385,"[-0.051, 0.048, 0.647, 0.054, -0.045, 0.356]"
CONTROL,36812246.0860177,"[-0.048, 0.051, 0.65, 0.051, -0.048, 0.353]"
CONTROL,36832317.47604441,"[-0.045, 0.054, 0.647, 0.048, -0.051, 0.35]"
CONTROL,36852386.846032456,"[-0.042, 0.057, 0.644, 0.045, -0.054, 0.353]"
CONTROL,36872454.836033285,"[-0.039, 0.06, 0.641, 0.042, -0.057, 0.356]"
CONTROL,36892524.886003226,"[-0.036, 0.063, 0.638, 0.039, -0.06, 0.359]"
CONTROL,36912601.68602458,"[-0.033, 0.066, 0.635, 0.036, -0.063, 0.362]"
CONTROL,36932675.176009074,"[-0.03, 0.069, 0.632, 0.033, -0.066, 0.365]"
CONTROL,36952742.705994755,"[-0.027, 0.072, 0.629, 0.03, -0.069, 0.368]"
CONTROL,36972816.10604841,"[-0.024, 0.075, 0.626, 0.027, -0.072, 0.371]"
CONTROL,36992881.81599695,"[-0.021, 0.078, 0.623, 0.024, -0.075, 0.374]"
CONTROL,37012950.36601368,"[-0.018, 0.081, 0.62, 0.021, -0.078, 0.377]"
CONTROL,37033017.236040905,"[-0.015, 0.084, 0.617, 0.018, -0.081, 0.38]"
CONTROL,37053085.06602887,"[-0.012, 0.087, 0.614, 0.015, -0.084, 0.383]"
CONTROL,37073109.08602085,"[-0.009, 0.09, 0.611, 0.012, -0.087, 0.386]"
CONTROL,37093190.20604016,"[-0.006, 0.093, 0.608, 0.009, -0.09, 0.389]"
CONTROL,37113258.60704528,"[-0.003, 0.096, 0.605, 0.006, -0.093, 0.392]"
CONTROL,37133336.89700812,"[0.0, 0.099, 0.602, 0.003, -0.096, 0.395]"
CONTROL,37153421.7169974,"[0.003, 0.102, 0.599, 0.0, -0.099, 0.398]"
CONTROL,37173500.45702188,"[0.006, 0.105, 0.596, -0.003, -0.102, 0.401]"
CONTROL,37193579.1069991,"[0.009, 0.108, 0.593, -0.006, -0.105, 0.404]"
CONTROL,37213657.20703034,"[0.012, 0.111, 0.59, -0.009, -0.108, 0.407]"
CONTROL,37233731.57699825,"[0.015, 0.114, 0.587, -0.012, -0.111, 0.41]"
CONTROL,37253801.1870347,"[0.018, 0.117, 0.584, -0.015, -0.114, 0.413]"
CONTROL,37273874.187027104,"[0.021, 0.12, 0.581, -0.018, -0.117, 0.416]"
CONTROL,37293946.23701228,"[0.024, 0.123, 0.578, -0.021, -0.12, 0.419]"
CONTROL,37314024.117018566,"[0.027, 0.126, 0.575, -0.024, -0.123, 0.422]"
CONTROL,37334106.09699786,"[0.03, 0.129, 0.572, -0.027, -0.126, 0.425]"
CONTROL,37354168.87700558,"[0.033, 0.132, 0.569, -0.03, -0.129, 0.428]"
CONTROL,37374237.32702155,"[0.036, 0.135, 0.566, -0.033, -0.132, 0.431]"
CONTROL,37394307.876995295,"[0.039, 0.138, 0.563, -0.036, -0.135, 0.434]"
CONTROL,37414381.21703686,"[0.042, 0.141, 0.56, -0.039, -0.138, 0.437]"
CONTROL,37434471.78701171,"[0.045, 0.144, 0.557, -0.042, -0.141, 0.44]"
CONTROL,37454548.45804489,"[0.048, 0.147, 0.554, -0.045, -0.144, 0.443]"
CONTROL,37474622.87801318,"[0.051, 0.15, 0.551, -0.048, -0.147, 0.446]"
CONTROL,37494691.408006474,"[0.054, 0.147, 0.548, -0.051, -0.15, 0.449]"
CONTROL,37514761.55803539,"[0.057, 0.144, 0.545, -0.054, -0.147, 0.452]"
CONTROL,37534835.9180498,"[0.06, 0.141, 0.542, -0.057, -0.144, 0.455]"
CONTROL,37554904.898046516,"[0.063, 0.138, 0.539, -0.06, -0.141, 0.458]"
CONTROL,37574973.22803829,"[0.066, 0.135, 0.536, -0.063, -0.138, 0.461]"
CONTROL,37595046.80801183,"[0.069, 0.132, 0.533, -0.066, -0.135, 0.464]"
CONTROL,37615118.68803063,"[0.072, 0.129, 0.53, -0.069, -0.132, 0.467]"
CONTROL,37635189.84802067,"[0.075, 0.126, 0.527, -0.072, -0.129, 0.47]"
CONTROL,37655261.01802243,"[0.078, 0.123, 0.524, -0.075, -0.126, 0.473]"
CONTROL,37675331.91799885,"[0.081, 0.12, 0.521, -0.078, -0.123, 0.476]"
CONTROL,37695404.57800031,"[0.084, 0.117, 0.518, -0.081, -0.12, 0.479]"
CONTROL,37715472.828014754,"[0.087, 0.114, 0.515, -0.084, -0.117, 0.482]"
CONTROL,37735537.33801237,"[0.09, 0.111, 0.512, -0.087, -0.114, 0.485]"
CONTROL,37755608.50801412,"[0.093, 0.108, 0.509, -0.09, -0.111, 0.488]"
CONTROL,37775684.848020315,"[0.096, 0.105, 0.506, -0.093, -0.108, 0.491]"
CONTROL,37795751.93801429,"[0.099, 0.102, 0.503, -0.096, -0.105, 0.494]"
CONTROL,37815821.337047964,"[0.102, 0.099, 0.5, -0.099, -0.102, 0.497]"
CONTROL,37835890.657035634,"[0.105, 0.096, 0.497, -0.102, -0.099, 0.5]"
CONTROL,37855959.42701912,"[0.108, 0.093, 0.494, -0.105, -0.096, 0.503]"
CONTROL,37876030.46704316,"[0.111, 0.09, 0.491, -0.108, -0.093, 0.506]"
CONTROL,37896100.83703883,"[0.114, 0.087, 0.488, -0.111, -0.09, 0.509]"
CONTROL,37916170.97699782,"[0.117, 0.084, 0.485, -0.114, -0.087, 0.512]"
CONTROL,37936249.68704535,"[0.12, 0.081, 0.482, -0.117, -0.084, 0.515]"
CONTROL,37956325.1970103,"[0.123, 0.078, 0.479, -0.12, -0.081, 0.518]"
CONTROL,37976395.53702902,"[0.126, 0.075, 0.476, -0.123, -0.078, 0.521]"
CONTROL,37996468.74703467,"[0.129, 0.072, 0.473, -0.126, -0.075, 0.524]"
CONTROL,38016521.38703503,"[0.132, 0.069, 0.47, -0.129, -0.072, 0.527]"
CONTROL,38036588.90700899,"[0.135, 0.066, 0.467, -0.132, -0.069, 0.53]"
CONTROL,38056660.697038755,"[0.138, 0.063, 0.464, -0.135, -0.066, 0.533]"
CONTROL,38076739.62699482,"[0.141, 0.06, 0.461, -0.138, -0.063, 0.536]"
CONTROL,38096807.55704176,"[0.144, 0.057, 0.458, -0.141, -0.06, 0.539]"
CONTROL,38116878.95702198,"[0.147, 0.054, 0.455, -0.144, -0.057, 0.542]"
CONTROL,38136954.907036856,"[0.15, 0.051, 0.452, -0.147, -0.054, 0.545]"
CONTROL,38157042.457023636,"[0.147, 0.048, 0.449, -0.15, -0.051, 0.548]"
CONTROL,38177101.08699976,"[0.144, 0.045, 0.446, -0.147, -0.048, 0.551]"
CONTROL,38197174.40602835,"[0.141, 0.042, 0.443, -0.144, -0.045, 0.554]"
CONTROL,38217241.52704701,"[0.138, 0.039, 0.44, -0.141, -0.042, 0.557]"
CONTROL,38237310.537020676,"[0.135, 0.036, 0.437, -0.138, -0.039, 0.56]"
CONTROL,38257379.21602558,"[0.132, 0.033, 0.434, -0.135, -0.036, 0.563]"
CONTROL,38277446.93600107,"[0.129, 0.03, 0.431, -0.132, -0.033, 0.566]"
CONTROL,38297516.04603371,"[0.126, 0.027, 0.428, -0.129, -0.03, 0.569]"
CONTROL,38317583.28602882,"[0.123, 0.024, 0.425, -0.126, -0.027, 0.572]"
CONTROL,38337651.81602211,"[0.12, 0.021, 0.422, -0.123, -0.024, 0.575]"
CONTROL,38357733.366021425,"[0.117, 0.018, 0.419, -0.12, -0.021, 0.578]"
CONTROL,38377802.066039294,"[0.114, 0.015, 0.416, -0.117, -0.018, 0.581]"
CONTROL,38397870.73602201,"[0.111, 0.012, 0.413, -0.114, -0.015, 0.584]"
CONTROL,38417940.01602102,"[0.108, 0.009, 0.41, -0.111, -0.012, 0.587]"
CONTROL,38438011.736026965,"[0.105, 0.006, 0.407, -0.108, -0.009, 0.59]"
CONTROL,38458083.896024615,"[0.102, 0.003, 0.404, -0.105, -0.006, 0.593]"
CONTROL,38478155.64600751,"[0.099, 0.0, 0.401, -0.102, -0.003, 0.596]"
CONTROL,38498224.22600119,"[0.096, -0.003, 0.398, -0.099, 0.0, 0.599]"
CONTROL,38518288.735998794,"[0.093, -0.006, 0.395, -0.096, 0.003, 0.602]"
CONTROL,38538313.066004775,"[0.09, -0.009, 0.392, -0.093, 0.006, 0.605]"
CONTROL,38558382.52604008,"[0.087, -0.012, 0.389, -0.09, 0.009, 0.608]"
CONTROL,38578450.136003084,"[0.084, -0.015, 0.386, -0.087, 0.012, 0.611]"
CONTROL,38598514.78604832,"[0.081, -0.018, 0.383, -0.084, 0.015, 0.614]"
CONTROL,38618578.68602965,"[0.078, -0.021, 0.38, -0.081, 0.018, 0.617]"
CONTROL,38638645.39499627,"[0.075, -0.024, 0.377, -0.078, 0.021, 0.62]"
CONTROL,38658708.76499684,"[0.072, -0.027, 0.374, -0.075, 0.024, 0.623]"
CONTROL,38678775.54503502,"[0.069, -0.03, 0.371, -0.072, 0.027, 0.626]"
CONTROL,38698842.62501728,"[0.066, -0.033, 0.368, -0.069, 0.03, 0.629]"
CONTROL,38718916.76500672,"[0.063, -0.036, 0.365, -0.066, 0.033, 0.632]"
CONTROL,38738989.775010854,"[0.06, -0.039, 0.362, -0.063, 0.036, 0.635]"
CONTROL,38759060.2140408,"[0.057, -0.042, 0.359, -0.06, 0.039, 0.638]"
CONTROL,38779127.99402839,"[0.054, -0.045, 0.356, -0.057, 0.042, 0.641]"
CONTROL,38799198.15401081,"[0.051, -0.048, 0.353, -0.054, 0.045, 0.644]"
CONTROL,38819266.42404869,"[0.048, -0.051, 0.35, -0.051, 0.048, 0.647]"
CONTROL,38839335.59403522,"[0.045, -0.054, 0.353, -0.048, 0.051, 0.65]"
CONTROL,38859404.41401908,"[0.042, -0.057, 0.356, -0.045, 0.054, 0.647]"
CONTROL,38879472.774046004,"[0.039, -0.06, 0.359, -0.042, 0.057, 0.644]"
CONTROL,38899554.51304559,"[0.036, -0.063, 0.362, -0.039, 0.06, 0.641]"
CONTROL,38919621.762994215,"[0.033, -0.066, 0.365, -0.036, 0.063, 0.638]"
CONTROL,38939688.42300819,"[0.03, -0.069, 0.368, -0.033, 0.066, 0.635]"
CONTROL,38959755.15304599,"[0.027, -0.072, 0.371, -0.03, 0.069, 0.632]"
CONTROL,38979821.683024056,"[0.024, -0.075, 0.374, -0.027, 0.072, 0.629]"
CONTROL,38999885.74301824,"[0.021, -0.078, 0.377, -0.024, 0.075, 0.626]"
CONTROL,39019954.0820322,"[0.018, -0.081, 0.38, -0.021, 0.078, 0.623]"
CONTROL,39040023.02204026,"[0.015, -0.084, 0.383, -0.018, 0.081, 0.62]"
CONTROL,39060092.81199658,"[0.012, -0.087, 0.386, -0.015, 0.084, 0.617]"
CONTROL,39080172.52199352,"[0.009, -0.09, 0.389, -0.012, 0.087, 0.614]"
CONTROL,39100247.33201135,"[0.006, -0.093, 0.392, -0.009, 0.09, 0.611]"
CONTROL,39120318.2520112,"[0.003, -0.096, 0.395, -0.006, 0.093, 0.608]"
CONTROL,39140387.23200792,"[0.0, -0.099, 0.398, -0.003, 0.096, 0.605]"
CONTROL,39160480.322025254,"[-0.003, -0.102, 0.401, 0.0, 0.099, 0.602]"
CONTROL,39180547.72104369,"[-0.006, -0.105, 0.404, 0.003, 0.102, 0.599]"
CONTROL,39200613.7809949,"[-0.009, -0.108, 0.407, 0.006, 0.105, 0.596]"
CONTROL,39220678.20100346,"[-0.012, -0.111, 0.41, 0.009, 0.108, 0.593]"
CONTROL,39240744.990995154,"[-0.015, -0.114, 0.413, 0.012, 0.111, 0.59]"
CONTROL,39260812.68099369,"[-0.018, -0.117, 0.416, 0.015, 0.114, 0.587]"
CONTROL,39280891.90099854,"[-0.021, -0.12, 0.419, 0.018, 0.117, 0.584]"
CONTROL,39300961.990025826,"[-0.024, -0.123, 0.422, 0.021, 0.12, 0.581]"
CONTROL,39321029.35004514,"[-0.027, -0.126, 0.425, 0.024, 0.123, 0.578]"
CONTROL,39341100.30002193,"[-0.03, -0.129, 0.428, 0.027, 0.126, 0.575]"
CONTROL,39361171.69004865,"[-0.033, -0.132, 0.431, 0.03, 0.129, 0.572]"
CONTROL,39381248.88000311,"[-0.036, -0.135, 0.434, 0.033, 0.132, 0.569]"
CONTROL,39401313.79000377,"[-0.039, -0.138, 0.437, 0.036, 0.135, 0.566]"
CONTROL,39421379.849023655,"[-0.042, -0.141, 0.44, 0.039, 0.138, 0.563]"
CONTROL,39441459.46903154,"[-0.045, -0.144, 0.443, 0.042, 0.141, 0.56]"
CONTROL,39461528.78901921,"[-0.048, -0.147, 0.446, 0.045, 0.144, 0.557]"
CONTROL,39481595.229008235,"[-0.051, -0.15, 0.449, 0.048, 0.147, 0.554]"
CONTROL,39501661.90904565,"[-0.054, -0.147, 0.452, 0.051, 0.15, 0.551]"
CONTROL,39521728.118998,"[-0.057, -0.144, 0.455, 0.054, 0.147, 0.548]"
CONTROL,39541796.16901092,"[-0.06, -0.141, 0.458, 0.057, 0.144, 0.545]"
CONTROL,39561864.73800335,"[-0.063, -0.138, 0.461, 0.06, 0.141, 0.542]"
CONTROL,39581933.448032945,"[-0.066, -0.135, 0.464, 0.063, 0.138, 0.539]"
CONTROL,39602001.42802205,"[-0.069, -0.132, 0.467, 0.066, 0.135, 0.536]"
CONTROL,39622069.96802706,"[-0.072, -0.129, 0.47, 0.069, 0.132, 0.533]"
CONTROL,39642108.85803914,"[-0.075, -0.126, 0.473, 0.072, 0.129, 0.53]"
CONTROL,39662178.84700745,"[-0.078, -0.123, 0.476, 0.075, 0.126, 0.527]"
CONTROL,39682246.52699427,"[-0.081, -0.12, 0.479, 0.078, 0.123, 0.524]"
CONTROL,39702315.38702501,"[-0.084, -0.117, 0.482, 0.081, 0.12, 0.521]"
CONTROL,39722382.96701107,"[-0.087, -0.114, 0.485, 0.084, 0.117, 0.518]"
CONTROL,39742450.646008365,"[-0.09, -0.111, 0.488, 0.087, 0.114, 0.515]"
CONTROL,39762520.356045574,"[-0.093, -0.108, 0.491, 0.09, 0.111, 0.512]"
CONTROL,39782590.74600646,"[-0.096, -0.105, 0.494, 0.093, 0.108, 0.509]"
CONTROL,39802659.486012995,"[-0.099, -0.102, 0.497, 0.096, 0.105, 0.506]"
CONTROL,39822727.115999445,"[-0.102, -0.099, 0.5, 0.099, 0.102, 0.503]"
CONTROL,39842794.23503904,"[-0.105, -0.096, 0.503, 0.102, 0.099, 0.5]"
CONTROL,39862865.225004494,"[-0.108, -0.093, 0.506, 0.105, 0.096, 0.497]"
CONTROL,39882933.53503104,"[-0.111, -0.09, 0.509, 0.108, 0.093, 0.494]"
CONTROL,39903004.54403041,"[-0.114, -0.087, 0.512, 0.111, 0.09, 0.491]"
CONTROL,39923072.83403352,"[-0.117, -0.084, 0.515, 0.114, 0.087, 0.488]"
CONTROL,39943139.56401311,"[-0.12, -0.081, 0.518, 0.117, 0.084, 0.485]"
CONTROL,39963206.974032804,"[-0.123, -0.078, 0.521, 0.12, 0.081, 0.482]"
CONTROL,39983274.903032,"[-0.126, -0.075, 0.524, 0.123, 0.078, 0.479]"
CONTROL,40003340.55302665,"[-0.129, -0.072, 0.527, 0.126, 0.075, 0.476]"
CONTROL,40023408.203036524,"[-0.132, -0.069, 0.53, 0.129, 0.072, 0.473]"
CONTROL,40043476.23302601,"[-0.135, -0.066, 0.533, 0.132, 0.069, 0.47]"
CONTROL,40063543.462019876,"[-0.138, -0.063, 0.536, 0.135, 0.066, 0.467]"
CONTROL,40083612.642018124,"[-0.141, -0.06, 0.539, 0.138, 0.063, 0.464]"
CONTROL,40103683.48204065,"[-0.144, -0.057, 0.542, 0.141, 0.06, 0.461]"
CONTROL,40123756.05199486,"[-0.147, -0.054, 0.545, 0.144, 0.057, 0.458]"
CONTROL,40143828.13102566,"[-0.15, -0.051, 0.548, 0.147, 0.054, 0.455]"
CONTROL,40163936.41103059,"[-0.147, -0.048, 0.551, 0.15, 0.051, 0.452]"
CONTROL,40184016.80100942,"[-0.144, -0.045, 0.554, 0.147, 0.048, 0.449]"
CONTROL,40204089.871025644,"[-0.141, -0.042, 0.557, 0.144, 0.045, 0.446]"
CONTROL,40224162.6100149,"[-0.138, -0.039, 0.56, 0.141, 0.042, 0.443]"
CONTROL,40244232.86999808,"[-0.135, -0.036, 0.563, 0.138, 0.039, 0.44]"
CONTROL,40264303.57003119,"[-0.132, -0.033, 0.566, 0.135, 0.036, 0.437]"
CONTROL,40284377.280040644,"[-0.129, -0.03, 0.569, 0.132, 0.033, 0.434]"
CONTROL,40304453.418997586,"[-0.126, -0.027, 0.572, 0.129, 0.03, 0.431]"
CONTROL,40324526.73901571,"[-0.123, -0.024, 0.575, 0.126, 0.027, 0.428]"
CONTROL,40344600.10903422,"[-0.12, -0.021, 0.578, 0.123, 0.024, 0.425]"
CONTROL,40364671.86902882,"[-0.117, -0.018, 0.581, 0.12, 0.021, 0.422]"
CONTROL,40384745.03799807,"[-0.114, -0.015, 0.584, 0.117, 0.018, 0.419]"
CONTROL,40404819.948016666,"[-0.111, -0.012, 0.587, 0.114, 0.015, 0.416]"
CONTROL,40424894.14801821,"[-0.108, -0.009, 0.59, 0.111, 0.012, 0.413]"
CONTROL,40444970.53703526,"[-0.105, -0.006, 0.593, 0.108, 0.009, 0.41]"
CONTROL,40465042.28701815,"[-0.102, -0.003, 0.596, 0.105, 0.006, 0.407]"
CONTROL,40485114.737006366,"[-0.099, 0.0, 0.599, 0.102, 0.003, 0.404]"
CONTROL,40505188.45702754,"[-0.096, 0.003, 0.602, 0.099, 0.0, 0.401]"
CONTROL,40525260.13599709,"[-0.093, 0.006, 0.605, 0.096, -0.003, 0.398]"
CONTROL,40545348.326035306,"[-0.09, 0.009, 0.608, 0.093, -0.006, 0.395]"
CONTROL,40565422.98599379,"[-0.087, 0.012, 0.611, 0.09, -0.009, 0.392]"
CONTROL,40585499.946027994,"[-0.084, 0.015, 0.614, 0.087, -0.012, 0.389]"
CONTROL,40605576.67503599,"[-0.081, 0.018, 0.617, 0.084, -0.015, 0.386]"
CONTROL,40625648.89504574,"[-0.078, 0.021, 0.62, 0.081, -0.018, 0.383]"
CONTROL,40645720.725005955,"[-0.075, 0.024, 0.623, 0.078, -0.021, 0.38]"
CONTROL,40665792.97505087,"[-0.072, 0.027, 0.626, 0.075, -0.024, 0.377]"
CONTROL,40685863.8440026,"[-0.069, 0.03, 0.629, 0.072, -0.027, 0.374]"
CONTROL,40705937.51402339,"[-0.066, 0.033, 0.632, 0.069, -0.03, 0.371]"
CONTROL,40726011.86303654,"[-0.063, 0.036, 0.635, 0.066, -0.033, 0.368]"
CONTROL,40746085.56303428,"[-0.06, 0.039, 0.638, 0.063, -0.036, 0.365]"
CONTROL,40766101.47301108,"[-0.057, 0.042, 0.641, 0.06, -0.039, 0.362]"
CONTROL,40786172.34202102,"[-0.054, 0.045, 0.644, 0.057, -0.042, 0.359]"
CONTROL,40806244.17203944,"[-0.051, 0.048, 0.647, 0.054, -0.045, 0.356]"
CONTROL,40826323.91201332,"[-0.048, 0.051, 0.65, 0.051, -0.048, 0.353]"
CONTROL,40846393.64102623,"[-0.045, 0.054, 0.647, 0.048, -0.051, 0.35]"
CONTROL,40866465.93100159,"[-0.042, 0.057, 0.644, 0.045, -0.054, 0.353]"
CONTROL,40886537.19105059,"[-0.039, 0.06, 0.641, 0.042, -0.057, 0.356]"
CONTROL,40906604.91003655,"[-0.036, 0.063, 0.638, 0.039, -0.06, 0.359]"
CONTROL,40926674.82001707,"[-0.033, 0.066, 0.635, 0.036, -0.063, 0.362]"
CONTROL,40946747.529029384,"[-0.03, 0.069, 0.632, 0.033, -0.066, 0.365]"
CONTROL,40966817.799024284,"[-0.027, 0.072, 0.629, 0.03, -0.069, 0.368]"
