type,timestamp,positions,velocities,torques
STATE_MOTOR,1083946.5369936079,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.091256, 2.098888, 0.0, 0.0, 0.0]"
STATE_MOTOR,1104019.8489790782,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.1445160000000003, 0.0, 0.0, 0.0]"
STATE_MOTOR,1124097.6100089028,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.0, 0.0]"
STATE_MOTOR,1144178.311980795,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.098888, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1164247.3629908636,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.068442, 2.121702, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1184318.9250212163,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.0, 0.0]"
STATE_MOTOR,1204393.3059903793,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.068442, 2.1445160000000003, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1224465.1379878633,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 0.068442, 2.098888, 0.0, 0.0, 0.0]"
STATE_MOTOR,1244530.998985283,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.022814, 0.0]"
STATE_MOTOR,1264601.3000048697,"[-0.008436894333371026, 0.01380582709097077, 0.5806117282147152, 0.0, 0.005368932757599744, 0.4967018469656992]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 0.091256, 2.121702, 0.0, 0.022814, 0.022814]"
