type,timestamp,positions
CONTROL,27439616.95599137,"[-0.5, 0.396816, 0.703184, -0.203184, 0.0, 0.9]"
CONTROL,27459683.592023794,"[-0.5, 0.397322, 0.702678, -0.202678, 0.0, 0.9]"
CONTROL,27479751.588020008,"[-0.5, 0.397785, 0.702215, -0.202215, 0.0, 0.9]"
CONTROL,27499825.27300017,"[-0.5, 0.398205, 0.701795, -0.201795, 0.0, 0.9]"
CONTROL,27519898.389000446,"[-0.5, 0.398581, 0.701419, -0.201419, 0.0, 0.9]"
CONTROL,27539971.78399004,"[-0.5, 0.398913, 0.701087, -0.201087, 0.0, 0.9]"
CONTROL,27560041.730001103,"[-0.5, 0.399201, 0.700799, -0.200799, 0.0, 0.9]"
CONTROL,27580113.795993384,"[-0.5, 0.399445, 0.700555, -0.200555, 0.0, 0.9]"
CONTROL,27600185.95098518,"[-0.5, 0.399645, 0.700355, -0.200355, 0.0, 0.9]"
CONTROL,27620258.516981266,"[-0.5, 0.3998, 0.7002, -0.2002, 0.0, 0.9]"
CONTROL,27640333.86198571,"[-0.5, 0.399911, 0.700089, -0.200089, 0.0, 0.9]"
CONTROL,27660411.8180112,"[-0.5, 0.399978, 0.700022, -0.200022, 0.0, 0.9]"
CONTROL,27680481.004004832,"[-0.5, 0.4, 0.7, -0.2, 0.0, 0.9]"
CONTROL,27700557.870033663,"[-0.5, 0.4, 0.7, -0.2, 0.0, 0.9]"
CONTROL,27720629.554998595,"[-0.499938, 0.399994, 0.700006, -0.200006, 0.0, 0.9]"
CONTROL,27740703.27100344,"[-0.499751, 0.399975, 0.700025, -0.200025, 0.0, 0.9]"
CONTROL,27760779.33597844,"[-0.499439, 0.399944, 0.700056, -0.200056, 0.0, 0.9]"
CONTROL,27780853.57201053,"[-0.499003, 0.3999, 0.7001, -0.2001, 0.0, 0.9]"
CONTROL,27800929.718010593,"[-0.498443, 0.399844, 0.700156, -0.200156, 0.0, 0.9]"
CONTROL,27821004.583034664,"[-0.497759, 0.399776, 0.700224, -0.200224, 0.0, 0.9]"
CONTROL,27841073.80901696,"[-0.49695, 0.399695, 0.700305, -0.200305, 0.0, 0.9]"
CONTROL,27861144.38402001,"[-0.496018, 0.399602, 0.700398, -0.200398, 0.0, 0.9]"
CONTROL,27881217.869988177,"[-0.494962, 0.399496, 0.700504, -0.200504, 0.0, 0.9]"
CONTROL,27901286.7360143,"[-0.493782, 0.399378, 0.700622, -0.200622, 0.0, 0.9]"
CONTROL,27921354.97101117,"[-0.49248, 0.399248, 0.700752, -0.200752, 0.0, 0.9]"
CONTROL,27941423.557000235,"[-0.491055, 0.399105, 0.700895, -0.200895, 0.0, 0.9]"
CONTROL,27961502.753023524,"[-0.489507, 0.398951, 0.701049, -0.201049, 0.0, 0.9]"
CONTROL,27981582.818028983,"[-0.487838, 0.398784, 0.701216, -0.201216, 0.0, 0.9]"
CONTROL,28001659.954024944,"[-0.486046, 0.398605, 0.701395, -0.201395, 0.0, 0.9]"
CONTROL,28021702.13998761,"[-0.484134, 0.398413, 0.701587, -0.201587, 0.0, 0.9]"
CONTROL,28041777.384991292,"[-0.482101, 0.39821, 0.70179, -0.20179, 0.0, 0.9]"
CONTROL,28061849.95098738,"[-0.479948, 0.397995, 0.702005, -0.202005, 0.0, 0.9]"
CONTROL,28081923.945981544,"[-0.477675, 0.397768, 0.702232, -0.202232, 0.0, 0.9]"
CONTROL,28101999.192032963,"[-0.475284, 0.397528, 0.702472, -0.202472, 0.0, 0.9]"
CONTROL,28122094.00802385,"[-0.472774, 0.397277, 0.702723, -0.202723, 0.0, 0.9]"
CONTROL,28142172.263003886,"[-0.470146, 0.397015, 0.702985, -0.202985, 0.0, 0.9]"
CONTROL,28162247.369007673,"[-0.4674, 0.39674, 0.70326, -0.20326, 0.0, 0.9]"
CONTROL,28182324.10500059,"[-0.464539, 0.396454, 0.703546, -0.203546, 0.0, 0.9]"
CONTROL,28202399.6799835,"[-0.461561, 0.396156, 0.703844, -0.203844, 0.0, 0.9]"
CONTROL,28222478.415991645,"[-0.458469, 0.395847, 0.704153, -0.204153, 0.0, 0.9]"
CONTROL,28242555.63103361,"[-0.455262, 0.395526, 0.704474, -0.204474, 0.0, 0.9]"
CONTROL,28262626.157025807,"[-0.451942, 0.395194, 0.704806, -0.204806, 0.0, 0.9]"
CONTROL,28282701.532996725,"[-0.448509, 0.394851, 0.705149, -0.205149, 0.0, 0.9]"
CONTROL,28302780.558005907,"[-0.444964, 0.394496, 0.705504, -0.205504, 0.0, 0.9]"
CONTROL,28322852.974000853,"[-0.441309, 0.394131, 0.705869, -0.205869, 0.0, 0.9]"
CONTROL,28342929.54998091,"[-0.437544, 0.393754, 0.706246, -0.206246, 0.0, 0.9]"
CONTROL,28363003.98502499,"[-0.433669, 0.393367, 0.706633, -0.206633, 0.0, 0.9]"
CONTROL,28383082.25001674,"[-0.429686, 0.392969, 0.707031, -0.207031, 0.0, 0.9]"
CONTROL,28403160.665999167,"[-0.425597, 0.39256, 0.70744, -0.20744, 0.0, 0.9]"
CONTROL,28423242.59103043,"[-0.421401, 0.39214, 0.70786, -0.20786, 0.0, 0.9]"
CONTROL,28443317.356985062,"[-0.4171, 0.39171, 0.70829, -0.20829, 0.0, 0.9]"
CONTROL,28463387.572031934,"[-0.412695, 0.39127, 0.70873, -0.20873, 0.0, 0.9]"
CONTROL,28483465.05803056,"[-0.408188, 0.390819, 0.709181, -0.209181, 0.0, 0.9]"
CONTROL,28503537.922981195,"[-0.403579, 0.390358, 0.709642, -0.209642, 0.0, 0.9]"
CONTROL,28523609.708994627,"[-0.398869, 0.389887, 0.710113, -0.210113, 0.0, 0.9]"
CONTROL,28543696.194014046,"[-0.394059, 0.389406, 0.710594, -0.210594, 0.0, 0.9]"
CONTROL,28563768.52898393,"[-0.389152, 0.388915, 0.711085, -0.211085, 0.0, 0.9]"
CONTROL,28583842.04498725,"[-0.384147, 0.388415, 0.711585, -0.211585, 0.0, 0.9]"
CONTROL,28603912.880003918,"[-0.379047, 0.387905, 0.712095, -0.212095, 0.0, 0.9]"
CONTROL,28623988.676001318,"[-0.373852, 0.387385, 0.712615, -0.212615, 0.0, 0.9]"
CONTROL,28644065.231026616,"[-0.368565, 0.386856, 0.713144, -0.213144, 0.0, 0.9]"
CONTROL,28664141.135988757,"[-0.363185, 0.386318, 0.713682, -0.213682, 0.0, 0.9]"
CONTROL,28684213.07200333,"[-0.357715, 0.385771, 0.714229, -0.214229, 0.0, 0.9]"
CONTROL,28704282.027028967,"[-0.352155, 0.385216, 0.714784, -0.214784, 0.0, 0.9]"
CONTROL,28724355.22300657,"[-0.346508, 0.384651, 0.715349, -0.215349, 0.0, 0.9]"
CONTROL,28744428.728008643,"[-0.340775, 0.384077, 0.715923, -0.215923, 0.0, 0.9]"
CONTROL,28764501.47398282,"[-0.334956, 0.383496, 0.716504, -0.216504, 0.0, 0.9]"
CONTROL,28784575.25902195,"[-0.329054, 0.382905, 0.717095, -0.217095, 0.0, 0.9]"
CONTROL,28804646.08501643,"[-0.32307, 0.382307, 0.717693, -0.217693, 0.0, 0.9]"
CONTROL,28824699.14999092,"[-0.317006, 0.381701, 0.718299, -0.218299, 0.0, 0.9]"
CONTROL,28844772.694981657,"[-0.310862, 0.381086, 0.718914, -0.218914, 0.0, 0.9]"
CONTROL,28864846.270997077,"[-0.304642, 0.380464, 0.719536, -0.219536, 0.0, 0.9]"
CONTROL,28884919.02599344,"[-0.298345, 0.379834, 0.720166, -0.220166, 0.0, 0.9]"
CONTROL,28904997.15099577,"[-0.291974, 0.379197, 0.720803, -0.220803, 0.0, 0.9]"
CONTROL,28925050.346995704,"[-0.28553, 0.378553, 0.721447, -0.221447, 0.0, 0.9]"
CONTROL,28945120.792021044,"[-0.279014, 0.377901, 0.722099, -0.222099, 0.0, 0.9]"
CONTROL,28965187.617985066,"[-0.27243, 0.377243, 0.722757, -0.222757, 0.0, 0.9]"
CONTROL,28985263.862996362,"[-0.265777, 0.376578, 0.723422, -0.223422, 0.0, 0.9]"
CONTROL,29005335.07799264,"[-0.259059, 0.375906, 0.724094, -0.224094, 0.0, 0.9]"
CONTROL,29025418.734003324,"[-0.252275, 0.375228, 0.724772, -0.224772, 0.0, 0.9]"
CONTROL,29045493.358979,"[-0.245429, 0.374543, 0.725457, -0.225457, 0.0, 0.9]"
CONTROL,29065556.475019548,"[-0.238522, 0.373852, 0.726148, -0.226148, 0.0, 0.9]"
CONTROL,29085627.3000245,"[-0.231555, 0.373155, 0.726845, -0.226845, 0.0, 0.9]"
CONTROL,29105697.68602727,"[-0.22453, 0.372453, 0.727547, -0.227547, 0.0, 0.9]"
CONTROL,29125767.730991356,"[-0.21745, 0.371745, 0.728255, -0.228255, 0.0, 0.9]"
CONTROL,29145840.606011916,"[-0.210315, 0.371032, 0.728968, -0.228968, 0.0, 0.9]"
CONTROL,29165919.121995103,"[-0.203128, 0.370313, 0.729687, -0.229687, 0.0, 0.9]"
CONTROL,29186002.63702683,"[-0.19589, 0.369589, 0.730411, -0.230411, 0.0, 0.9]"
CONTROL,29206076.572998427,"[-0.188604, 0.36886, 0.73114, -0.23114, 0.0, 0.9]"
CONTROL,29226153.75800524,"[-0.18127, 0.368127, 0.731873, -0.231873, 0.0, 0.9]"
CONTROL,29246227.423020173,"[-0.173891, 0.367389, 0.732611, -0.232611, 0.0, 0.9]"
CONTROL,29266299.56898978,"[-0.166469, 0.366647, 0.733353, -0.233353, 0.0, 0.9]"
CONTROL,29286377.41401326,"[-0.159006, 0.365901, 0.734099, -0.234099, 0.0, 0.9]"
CONTROL,29306456.60997834,"[-0.151503, 0.36515, 0.73485, -0.23485, 0.0, 0.9]"
CONTROL,29326527.405006345,"[-0.143962, 0.364396, 0.735604, -0.235604, 0.0, 0.9]"
CONTROL,29346601.55099118,"[-0.136385, 0.363638, 0.736362, -0.236362, 0.0, 0.9]"
CONTROL,29366673.95598488,"[-0.128774, 0.362877, 0.737123, -0.237123, 0.0, 0.9]"
CONTROL,29386702.39102794,"[-0.121131, 0.362113, 0.737887, -0.237887, 0.0, 0.9]"
CONTROL,29406771.31700795,"[-0.113458, 0.361346, 0.738654, -0.238654, 0.0, 0.9]"
CONTROL,29426845.50199192,"[-0.105757, 0.360576, 0.739424, -0.239424, 0.0, 0.9]"
CONTROL,29446919.61701028,"[-0.098029, 0.359803, 0.740197, -0.240197, 0.0, 0.9]"
CONTROL,29466993.62201616,"[-0.090277, 0.359028, 0.740972, -0.240972, 0.0, 0.9]"
CONTROL,29487066.166999284,"[-0.082502, 0.35825, 0.74175, -0.24175, 0.0, 0.9]"
CONTROL,29507138.871995267,"[-0.074707, 0.357471, 0.742529, -0.242529, 0.0, 0.9]"
CONTROL,29527211.008011363,"[-0.066893, 0.356689, 0.743311, -0.243311, 0.0, 0.9]"
CONTROL,29547285.323031247,"[-0.059063, 0.355906, 0.744094, -0.244094, 0.0, 0.9]"
CONTROL,29567356.378014665,"[-0.051217, 0.355122, 0.744878, -0.244878, 0.0, 0.9]"
CONTROL,29587426.503014285,"[-0.043359, 0.354336, 0.745664, -0.245664, 0.0, 0.9]"
CONTROL,29607499.23903495,"[-0.035491, 0.353549, 0.746451, -0.246451, 0.0, 0.9]"
CONTROL,29627572.703990154,"[-0.027613, 0.352761, 0.747239, -0.247239, 0.0, 0.9]"
CONTROL,29647645.339020528,"[-0.019728, 0.351973, 0.748027, -0.248027, 0.0, 0.9]"
CONTROL,29667717.744014226,"[-0.011839, 0.351184, 0.748816, -0.248816, 0.0, 0.9]"
CONTROL,29687793.479009997,"[-0.003947, 0.350395, 0.749605, -0.249605, 0.0, 0.9]"
CONTROL,29707868.903991766,"[0.003947, 0.349605, 0.750395, -0.250395, 0.0, 0.9]"
CONTROL,29727938.710013404,"[0.011839, 0.348816, 0.751184, -0.251184, 0.0, 0.9]"
CONTROL,29748010.15498815,"[0.019728, 0.348027, 0.751973, -0.251973, 0.0, 0.9]"
CONTROL,29768083.20003329,"[0.027613, 0.347239, 0.752761, -0.252761, 0.0, 0.9]"
CONTROL,29788155.305024702,"[0.035491, 0.346451, 0.753549, -0.253549, 0.0, 0.9]"
CONTROL,29808228.780981153,"[0.043359, 0.345664, 0.754336, -0.254336, 0.0, 0.9]"
CONTROL,29828305.315983016,"[0.051217, 0.344878, 0.755122, -0.255122, 0.0, 0.9]"
CONTROL,29848379.381000996,"[0.059063, 0.344094, 0.755906, -0.255906, 0.0, 0.9]"
CONTROL,29868461.68601187,"[0.066893, 0.343311, 0.756689, -0.256689, 0.0, 0.9]"
CONTROL,29888537.191029172,"[0.074707, 0.342529, 0.757471, -0.257471, 0.0, 0.9]"
CONTROL,29908611.406979617,"[0.082502, 0.34175, 0.75825, -0.25825, 0.0, 0.9]"
CONTROL,29928688.141983002,"[0.090277, 0.340972, 0.759028, -0.259028, 0.0, 0.9]"
CONTROL,29948764.717031736,"[0.098029, 0.340197, 0.759803, -0.259803, 0.0, 0.9]"
CONTROL,29968839.982000645,"[0.105757, 0.339424, 0.760576, -0.260576, 0.0, 0.9]"
CONTROL,29988916.788017377,"[0.113458, 0.338654, 0.761346, -0.261346, 0.0, 0.9]"
CONTROL,30008985.783031676,"[0.121131, 0.337887, 0.762113, -0.262113, 0.0, 0.9]"
CONTROL,30029058.238025755,"[0.128774, 0.337123, 0.762877, -0.262877, 0.0, 0.9]"
CONTROL,30049132.402986288,"[0.136385, 0.336362, 0.763638, -0.263638, 0.0, 0.9]"
CONTROL,30069203.338003717,"[0.143962, 0.335604, 0.764396, -0.264396, 0.0, 0.9]"
CONTROL,30089277.143008076,"[0.151503, 0.33485, 0.76515, -0.26515, 0.0, 0.9]"
CONTROL,30109347.329009324,"[0.159006, 0.334099, 0.765901, -0.265901, 0.0, 0.9]"
CONTROL,30129485.24398962,"[0.166469, 0.333353, 0.766647, -0.266647, 0.0, 0.9]"
CONTROL,30149558.289034758,"[0.173891, 0.332611, 0.767389, -0.267389, 0.0, 0.9]"
CONTROL,30169630.963995587,"[0.18127, 0.331873, 0.768127, -0.268127, 0.0, 0.9]"
CONTROL,30189705.859986134,"[0.188604, 0.33114, 0.76886, -0.26886, 0.0, 0.9]"
CONTROL,30209775.07502539,"[0.19589, 0.330411, 0.769589, -0.269589, 0.0, 0.9]"
CONTROL,30229847.780021373,"[0.203128, 0.329687, 0.770313, -0.270313, 0.0, 0.9]"
CONTROL,30249914.375017397,"[0.210315, 0.328968, 0.771032, -0.271032, 0.0, 0.9]"
CONTROL,30269989.030028228,"[0.21745, 0.328255, 0.771745, -0.271745, 0.0, 0.9]"
CONTROL,30290067.006018944,"[0.22453, 0.327547, 0.772453, -0.272453, 0.0, 0.9]"
CONTROL,30310140.72103426,"[0.231555, 0.326845, 0.773155, -0.273155, 0.0, 0.9]"
CONTROL,30330211.566004436,"[0.238522, 0.326148, 0.773852, -0.273852, 0.0, 0.9]"
CONTROL,30350283.970998134,"[0.245429, 0.325457, 0.774543, -0.274543, 0.0, 0.9]"
CONTROL,30370357.547013555,"[0.252275, 0.324772, 0.775228, -0.275228, 0.0, 0.9]"
CONTROL,30390429.341001436,"[0.259059, 0.324094, 0.775906, -0.275906, 0.0, 0.9]"
CONTROL,30410503.22598312,"[0.265777, 0.323422, 0.776578, -0.276578, 0.0, 0.9]"
CONTROL,30430575.111997314,"[0.27243, 0.322757, 0.777243, -0.277243, 0.0, 0.9]"
CONTROL,30450643.79699761,"[0.279014, 0.322099, 0.777901, -0.277901, 0.0, 0.9]"
CONTROL,30470716.280979104,"[0.28553, 0.321447, 0.778553, -0.278553, 0.0, 0.9]"
CONTROL,30490790.925978217,"[0.291974, 0.320803, 0.779197, -0.279197, 0.0, 0.9]"
CONTROL,30510863.41199698,"[0.298345, 0.320166, 0.779834, -0.279834, 0.0, 0.9]"
CONTROL,30530934.306036215,"[0.304642, 0.319536, 0.780464, -0.280464, 0.0, 0.9]"
CONTROL,30551005.240995437,"[0.310862, 0.318914, 0.781086, -0.281086, 0.0, 0.9]"
CONTROL,30571073.046012316,"[0.317006, 0.318299, 0.781701, -0.281701, 0.0, 0.9]"
CONTROL,30591142.33101718,"[0.32307, 0.317693, 0.782307, -0.282307, 0.0, 0.9]"
CONTROL,30611214.075994212,"[0.329054, 0.317095, 0.782905, -0.282905, 0.0, 0.9]"
CONTROL,30631281.370995566,"[0.334956, 0.316504, 0.783496, -0.283496, 0.0, 0.9]"
CONTROL,30651350.576023106,"[0.340775, 0.315923, 0.784077, -0.284077, 0.0, 0.9]"
CONTROL,30671419.451013207,"[0.346508, 0.315349, 0.784651, -0.284651, 0.0, 0.9]"
CONTROL,30691488.555981778,"[0.352155, 0.314784, 0.785216, -0.285216, 0.0, 0.9]"
CONTROL,30711553.85102611,"[0.357715, 0.314229, 0.785771, -0.285771, 0.0, 0.9]"
CONTROL,30731623.576022685,"[0.363185, 0.313682, 0.786318, -0.286318, 0.0, 0.9]"
CONTROL,30751692.76102679,"[0.368565, 0.313144, 0.786856, -0.286856, 0.0, 0.9]"
CONTROL,30771764.095989056,"[0.373852, 0.312615, 0.787385, -0.287385, 0.0, 0.9]"
CONTROL,30791830.990987364,"[0.379047, 0.312095, 0.787905, -0.287905, 0.0, 0.9]"
CONTROL,30811901.356035378,"[0.384147, 0.311585, 0.788415, -0.288415, 0.0, 0.9]"
CONTROL,30831969.560997095,"[0.389152, 0.311085, 0.788915, -0.288915, 0.0, 0.9]"
CONTROL,30852039.306017105,"[0.394059, 0.310594, 0.789406, -0.289406, 0.0, 0.9]"
CONTROL,30872107.551025692,"[0.398869, 0.310113, 0.789887, -0.289887, 0.0, 0.9]"
CONTROL,30892175.86599989,"[0.403579, 0.309642, 0.790358, -0.290358, 0.0, 0.9]"
CONTROL,30912245.76102104,"[0.408188, 0.309181, 0.790819, -0.290819, 0.0, 0.9]"
CONTROL,30932318.90600873,"[0.412695, 0.30873, 0.79127, -0.29127, 0.0, 0.9]"
CONTROL,30952391.300990712,"[0.4171, 0.30829, 0.79171, -0.29171, 0.0, 0.9]"
CONTROL,30972462.115983944,"[0.421401, 0.30786, 0.79214, -0.29214, 0.0, 0.9]"
CONTROL,30992532.52102062,"[0.425597, 0.30744, 0.79256, -0.29256, 0.0, 0.9]"
CONTROL,31012602.615985088,"[0.429686, 0.307031, 0.792969, -0.292969, 0.0, 0.9]"
CONTROL,31032674.040994607,"[0.433669, 0.306633, 0.793367, -0.293367, 0.0, 0.9]"
CONTROL,31052697.11598521,"[0.437544, 0.306246, 0.793754, -0.293754, 0.0, 0.9]"
CONTROL,31072765.431017615,"[0.441309, 0.305869, 0.794131, -0.294131, 0.0, 0.9]"
CONTROL,31092836.07598627,"[0.444964, 0.305504, 0.794496, -0.294496, 0.0, 0.9]"
CONTROL,31112908.971030265,"[0.448509, 0.305149, 0.794851, -0.294851, 0.0, 0.9]"
CONTROL,31133008.675999008,"[0.451942, 0.304806, 0.795194, -0.295194, 0.0, 0.9]"
CONTROL,31153079.76101758,"[0.455262, 0.304474, 0.795526, -0.295526, 0.0, 0.9]"
CONTROL,31173153.81602384,"[0.458469, 0.304153, 0.795847, -0.295847, 0.0, 0.9]"
CONTROL,31193227.6210282,"[0.461561, 0.303844, 0.796156, -0.296156, 0.0, 0.9]"
CONTROL,31213299.04597951,"[0.464539, 0.303546, 0.796454, -0.296454, 0.0, 0.9]"
CONTROL,31233371.960988734,"[0.4674, 0.30326, 0.79674, -0.29674, 0.0, 0.9]"
CONTROL,31253445.855982136,"[0.470146, 0.302985, 0.797015, -0.297015, 0.0, 0.9]"
CONTROL,31273514.82101949,"[0.472774, 0.302723, 0.797277, -0.297277, 0.0, 0.9]"
CONTROL,31293589.866021648,"[0.475284, 0.302472, 0.797528, -0.297528, 0.0, 0.9]"
CONTROL,31313662.79098438,"[0.477675, 0.302232, 0.797768, -0.297768, 0.0, 0.9]"
CONTROL,31333698.79599195,"[0.479948, 0.302005, 0.797995, -0.297995, 0.0, 0.9]"
CONTROL,31353773.99099525,"[0.482101, 0.30179, 0.79821, -0.29821, 0.0, 0.9]"
CONTROL,31373846.26601124,"[0.484134, 0.301587, 0.798413, -0.298413, 0.0, 0.9]"
CONTROL,31393925.110984128,"[0.486046, 0.301395, 0.798605, -0.298605, 0.0, 0.9]"
CONTROL,31413999.035023153,"[0.487838, 0.301216, 0.798784, -0.298784, 0.0, 0.9]"
CONTROL,31434071.380004752,"[0.489507, 0.301049, 0.798951, -0.298951, 0.0, 0.9]"
CONTROL,31454147.24497823,"[0.491055, 0.300895, 0.799105, -0.299105, 0.0, 0.9]"
CONTROL,31474222.410004586,"[0.49248, 0.300752, 0.799248, -0.299248, 0.0, 0.9]"
CONTROL,31494296.605000272,"[0.493782, 0.300622, 0.799378, -0.299378, 0.0, 0.9]"
CONTROL,31514367.8690074,"[0.494962, 0.300504, 0.799496, -0.299496, 0.0, 0.9]"
CONTROL,31534436.854009982,"[0.496018, 0.300398, 0.799602, -0.299602, 0.0, 0.9]"
CONTROL,31554508.208995685,"[0.49695, 0.300305, 0.799695, -0.299695, 0.0, 0.9]"
CONTROL,31574576.443992555,"[0.497759, 0.300224, 0.799776, -0.299776, 0.0, 0.9]"
CONTROL,31594646.09803399,"[0.498443, 0.300156, 0.799844, -0.299844, 0.0, 0.9]"
CONTROL,31614698.233024683,"[0.499003, 0.3001, 0.7999, -0.2999, 0.0, 0.9]"
CONTROL,31634753.388003446,"[0.499439, 0.300056, 0.799944, -0.299944, 0.0, 0.9]"
CONTROL,31654829.093022272,"[0.499751, 0.300025, 0.799975, -0.299975, 0.0, 0.9]"
CONTROL,31674901.258025784,"[0.499938, 0.300006, 0.799994, -0.299994, 0.0, 0.9]"
CONTROL,31694972.842000425,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31715044.01700804,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31735123.32199607,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31755196.46698376,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31775273.701001424,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31795340.906013735,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31815413.250995334,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31835484.96599542,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31855555.56998588,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31875625.26500551,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31895697.580010165,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31915772.85499079,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31935843.36998174,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31955922.473978717,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31975993.76901053,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,31996066.924009938,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32016135.719022714,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32036210.08299524,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32056282.918027136,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32076354.023010936,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32096423.448005226,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32116495.623020455,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32136588.08800392,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32156657.701998483,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32176700.74698981,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32196777.531993575,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32216849.107004236,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32236922.161013354,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32256993.046030402,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32277063.871035352,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32297134.33602592,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32317205.75003419,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32337280.545034446,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32357355.099986307,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32377429.165004287,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32397499.679005705,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32417573.22399644,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32437645.51798813,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32457732.573035173,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32477804.258000106,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32497876.701992936,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32517947.87700055,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32538025.880989153,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32558099.216024857,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32578172.23999882,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32598250.954994,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32618323.840026278,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32638398.22402224,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32658472.369017545,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32678548.743017018,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32698625.858000014,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32718706.273008138,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32738786.577014253,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32758857.37198405,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32778930.73600717,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32799004.430999048,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32819073.20499886,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32839144.35002953,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32859214.30500457,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32879286.469018552,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32899359.503993765,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32919431.207992602,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32939500.342996325,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32959577.496978454,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
CONTROL,32979644.50198924,"[0.5, 0.3, 0.8, -0.3, 0.0, 0.9]"
