type,timestamp,positions
CONTROL,5479465.496027842,"[-0.415464, 0.175548, 0.719375, 0.075806, 0.199467, 0.5]"
CONTROL,5499535.68901401,"[-0.416946, 0.178458, 0.71919, 0.07297, 0.194668, 0.5]"
CONTROL,5519611.551018897,"[-0.418744, 0.181991, 0.718966, 0.069527, 0.188843, 0.5]"
CONTROL,5539685.994037427,"[-0.420852, 0.186132, 0.718703, 0.065492, 0.182015, 0.5]"
CONTROL,5559763.12601706,"[-0.423261, 0.190863, 0.718403, 0.060881, 0.174213, 0.5]"
CONTROL,5579836.849006824,"[-0.425961, 0.196165, 0.718067, 0.055713, 0.16547, 0.5]"
CONTROL,5599912.631034385,"[-0.428941, 0.202018, 0.717696, 0.05001, 0.15582, 0.5]"
CONTROL,5619982.403994072,"[-0.432188, 0.208395, 0.717292, 0.043794, 0.145303, 0.5]"
CONTROL,5640045.536041725,"[-0.43569, 0.215272, 0.716855, 0.037092, 0.133964, 0.5]"
CONTROL,5660114.66801865,"[-0.439431, 0.22262, 0.716389, 0.029931, 0.121847, 0.5]"
CONTROL,5680192.980042193,"[-0.443397, 0.230409, 0.715895, 0.022341, 0.109004, 0.5]"
CONTROL,5700261.18302485,"[-0.44757, 0.238606, 0.715375, 0.014352, 0.095486, 0.5]"
CONTROL,5720331.885037012,"[-0.451935, 0.247179, 0.714832, 0.005997, 0.08135, 0.5]"
CONTROL,5740400.877024513,"[-0.456473, 0.256092, 0.714267, -0.002689, 0.066654, 0.5]"
CONTROL,5760470.740031451,"[-0.461166, 0.265308, 0.713682, -0.01167, 0.051457, 0.5]"
CONTROL,5780544.97204721,"[-0.465993, 0.274789, 0.713081, -0.020911, 0.035823, 0.5]"
CONTROL,5800618.094042875,"[-0.470936, 0.284497, 0.712465, -0.030371, 0.019815, 0.5]"
CONTROL,5820690.266031306,"[-0.475974, 0.294391, 0.711838, -0.040014, 0.003499, 0.5]"
CONTROL,5840763.349027839,"[-0.481086, 0.304432, 0.711201, -0.049799, -0.013057, 0.5]"
CONTROL,5860840.561043005,"[-0.486251, 0.314577, 0.710557, -0.059686, -0.029785, 0.5]"
CONTROL,5880913.6130148545,"[-0.491449, 0.324784, 0.70991, -0.069634, -0.046618, 0.5]"
CONTROL,5900986.676046159,"[-0.496657, 0.335013, 0.709261, -0.079603, -0.063485, 0.5]"
CONTROL,5921047.298004851,"[-0.501854, 0.345221, 0.708614, -0.089551, -0.080317, 0.5]"
CONTROL,5941121.90004671,"[-0.507019, 0.355366, 0.70797, -0.099438, -0.097046, 0.5]"
CONTROL,5961195.222043898,"[-0.512132, 0.365406, 0.707334, -0.109223, -0.113602, 0.5]"
CONTROL,5981276.805046946,"[-0.517169, 0.375301, 0.706706, -0.118865, -0.129917, 0.5]"
CONTROL,6001351.997023448,"[-0.522112, 0.385009, 0.706091, -0.128326, -0.145925, 0.5]"
CONTROL,6021434.440044686,"[-0.52694, 0.39449, 0.705489, -0.137566, -0.161559, 0.5]"
CONTROL,6041531.182010658,"[-0.531632, 0.403706, 0.704905, -0.146548, -0.176756, 0.5]"
CONTROL,6061602.953996044,"[-0.53617, 0.412619, 0.704339, -0.155234, -0.191453, 0.5]"
CONTROL,6081671.096035279,"[-0.540535, 0.421191, 0.703796, -0.163588, -0.205589, 0.5]"
CONTROL,6101742.199040018,"[-0.544709, 0.429389, 0.703276, -0.171577, -0.219106, 0.5]"
CONTROL,6121811.13101542,"[-0.548674, 0.437178, 0.702782, -0.179168, -0.23195, 0.5]"
CONTROL,6141881.902993191,"[-0.552416, 0.444526, 0.702316, -0.186329, -0.244066, 0.5]"
CONTROL,6161952.635040507,"[-0.555917, 0.451402, 0.70188, -0.193031, -0.255406, 0.5]"
CONTROL,6182023.828034289,"[-0.559164, 0.45778, 0.701475, -0.199246, -0.265922, 0.5]"
CONTROL,6202062.330034096,"[-0.562144, 0.463632, 0.701104, -0.20495, -0.275572, 0.5]"
CONTROL,6222136.652038898,"[-0.564844, 0.468935, 0.700768, -0.210117, -0.284316, 0.5]"
CONTROL,6242210.975033231,"[-0.567253, 0.473666, 0.700468, -0.214728, -0.292118, 0.5]"
CONTROL,6262283.207033761,"[-0.569361, 0.477807, 0.700205, -0.218764, -0.298945, 0.5]"
CONTROL,6282358.179043513,"[-0.57116, 0.481339, 0.699981, -0.222206, -0.30477, 0.5]"
CONTROL,6302432.4320140295,"[-0.572641, 0.48425, 0.699797, -0.225043, -0.30957, 0.5]"
CONTROL,6322502.784023527,"[-0.5738, 0.486526, 0.699652, -0.227261, -0.313323, 0.5]"
CONTROL,6342586.056038272,"[-0.574632, 0.488158, 0.699549, -0.228852, -0.316015, 0.5]"
CONTROL,6362657.8180119395,"[-0.575132, 0.489141, 0.699486, -0.229809, -0.317634, 0.5]"
CONTROL,6382729.750999715,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6402801.813033875,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6422872.274997644,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6442942.358029541,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6463011.09000342,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6483057.77204223,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6503128.415031824,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6523198.237002362,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6543268.459034152,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6563339.710992295,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6583413.774031214,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6603484.406019561,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6623557.158047333,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6643626.9209953025,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6663703.372993041,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6683778.225036804,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6703850.497025996,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6723919.779004063,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6743990.041024517,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6764045.384014025,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6784113.056026399,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6804180.878039915,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6824251.590005588,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6844322.371995077,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6864392.004034016,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6884462.747024372,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6904541.099036578,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6924620.1810310595,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6944689.202995505,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6964760.244998615,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,6984830.3369944915,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,7004897.520004306,"[-0.575299, 0.489468, 0.699466, -0.230129, -0.318175, 0.5]"
CONTROL,7024967.402045149,"[-0.575098, 0.489229, 0.699276, -0.229948, -0.318063, 0.5]"
CONTROL,7045058.574003633,"[-0.574497, 0.488512, 0.698708, -0.229408, -0.317726, 0.5]"
CONTROL,7065124.55601478,"[-0.573497, 0.48732, 0.697763, -0.228509, -0.317166, 0.5]"
CONTROL,7085192.878032103,"[-0.572104, 0.485659, 0.696447, -0.227256, -0.316386, 0.5]"
CONTROL,7105262.48003589,"[-0.570322, 0.483534, 0.694763, -0.225654, -0.315388, 0.5]"
CONTROL,7125330.423004925,"[-0.568159, 0.480955, 0.69272, -0.223709, -0.314177, 0.5]"
CONTROL,7145400.305045769,"[-0.565624, 0.477932, 0.690324, -0.22143, -0.312758, 0.5]"
CONTROL,7165468.937018886,"[-0.562727, 0.474478, 0.687588, -0.218825, -0.311136, 0.5]"
CONTROL,7185538.109042682,"[-0.559481, 0.470607, 0.68452, -0.215906, -0.309318, 0.5]"
CONTROL,7205607.931013219,"[-0.555898, 0.466335, 0.681135, -0.212684, -0.307312, 0.5]"
CONTROL,7225696.283043362,"[-0.551994, 0.461679, 0.677446, -0.209174, -0.305126, 0.5]"
CONTROL,7245772.016001865,"[-0.547784, 0.456658, 0.673468, -0.205388, -0.302768, 0.5]"
CONTROL,7265849.468007218,"[-0.543285, 0.451294, 0.669217, -0.201343, -0.300249, 0.5]"
CONTROL,7285920.430033002,"[-0.538517, 0.445608, 0.664711, -0.197055, -0.297579, 0.5]"
CONTROL,7305992.902023718,"[-0.533498, 0.439624, 0.659969, -0.192542, -0.294769, 0.5]"
CONTROL,7326050.053990912,"[-0.528249, 0.433365, 0.65501, -0.187823, -0.29183, 0.5]"
CONTROL,7346120.636037085,"[-0.522793, 0.426859, 0.649855, -0.182917, -0.288775, 0.5]"
CONTROL,7366193.149005994,"[-0.517151, 0.420131, 0.644524, -0.177843, -0.285615, 0.5]"
CONTROL,7386273.151030764,"[-0.511346, 0.413209, 0.639039, -0.172624, -0.282365, 0.5]"
CONTROL,7406348.573043942,"[-0.505403, 0.406122, 0.633423, -0.16728, -0.279037, 0.5]"
CONTROL,7426421.0350229405,"[-0.499345, 0.398898, 0.6277, -0.161833, -0.275645, 0.5]"
CONTROL,7446495.087002404,"[-0.493198, 0.391569, 0.621892, -0.156306, -0.272203, 0.5]"
CONTROL,7466567.000024952,"[-0.486987, 0.384163, 0.616023, -0.150721, -0.268726, 0.5]"
CONTROL,7486636.352026835,"[-0.480738, 0.37671, 0.610118, -0.145102, -0.265226, 0.5]"
CONTROL,7506707.944034133,"[-0.474475, 0.369243, 0.604201, -0.139471, -0.26172, 0.5]"
CONTROL,7526780.045998748,"[-0.468226, 0.361791, 0.598296, -0.133851, -0.25822, 0.5]"
CONTROL,7546851.108025294,"[-0.462015, 0.354385, 0.592428, -0.128267, -0.254742, 0.5]"
CONTROL,7566919.010016136,"[-0.455868, 0.347055, 0.58662, -0.12274, -0.251301, 0.5]"
CONTROL,7586993.832024746,"[-0.449811, 0.339831, 0.580896, -0.117293, -0.247909, 0.5]"
CONTROL,7607057.285029441,"[-0.443867, 0.332744, 0.575281, -0.111949, -0.244581, 0.5]"
CONTROL,7627127.067011315,"[-0.438062, 0.325823, 0.569796, -0.106729, -0.24133, 0.5]"
CONTROL,7647199.079045095,"[-0.43242, 0.319095, 0.564465, -0.101656, -0.238171, 0.5]"
CONTROL,7667271.960992366,"[-0.426964, 0.312588, 0.559309, -0.09675, -0.235116, 0.5]"
CONTROL,7687345.623038709,"[-0.421715, 0.30633, 0.55435, -0.09203, -0.232177, 0.5]"
CONTROL,7707420.844992157,"[-0.416697, 0.300345, 0.549608, -0.087518, -0.229367, 0.5]"
CONTROL,7727492.317033466,"[-0.411928, 0.294659, 0.545102, -0.08323, -0.226697, 0.5]"
CONTROL,7747564.68902342,"[-0.40743, 0.289295, 0.540852, -0.079185, -0.224178, 0.5]"
CONTROL,7767636.851000134,"[-0.403219, 0.284274, 0.536874, -0.075399, -0.22182, 0.5]"
CONTROL,7787711.053038947,"[-0.399315, 0.279618, 0.533185, -0.071888, -0.219634, 0.5]"
CONTROL,7807780.785020441,"[-0.395732, 0.275346, 0.529799, -0.068667, -0.217628, 0.5]"
CONTROL,7827863.8269985095,"[-0.392486, 0.271475, 0.526732, -0.065748, -0.21581, 0.5]"
CONTROL,7847942.509048153,"[-0.389589, 0.268021, 0.523995, -0.063143, -0.214188, 0.5]"
CONTROL,7868044.681032188,"[-0.387054, 0.264998, 0.5216, -0.060864, -0.212769, 0.5]"
CONTROL,7888118.013041094,"[-0.384891, 0.262419, 0.519556, -0.058919, -0.211558, 0.5]"
CONTROL,7908191.085036378,"[-0.38311, 0.260295, 0.517873, -0.057317, -0.21056, 0.5]"
CONTROL,7928263.357025571,"[-0.381716, 0.258633, 0.516556, -0.056064, -0.20978, 0.5]"
CONTROL,7948340.420029126,"[-0.380717, 0.257441, 0.515612, -0.055165, -0.20922, 0.5]"
CONTROL,7968417.691998184,"[-0.380115, 0.256724, 0.515044, -0.054624, -0.208883, 0.5]"
CONTROL,7988491.5930451825,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8008567.13601388,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8028642.548015341,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8048734.870040789,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8068807.232019026,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8088877.474016044,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8108948.645996861,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8129020.638007205,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8149089.27999204,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8169158.892007545,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8189229.244017042,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8209297.356021125,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8229363.7080001645,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8249432.940036058,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8269504.112016875,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8289572.53403496,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8309644.556022249,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8329715.398023836,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8349787.55004704,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8369857.232028153,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8389929.974044207,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8409998.446004465,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8430075.77903336,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8450154.070043936,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8470236.033026595,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8490314.455004409,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8510385.477042291,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8530457.899032626,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8550533.371046185,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8570603.653031867,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8590675.325016491,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8610745.72702637,"[-0.379915, 0.256485, 0.514854, -0.054444, -0.208771, 0.5]"
CONTROL,8630814.639036544,"[-0.379585, 0.256448, 0.514764, -0.054478, -0.208665, 0.5]"
CONTROL,8650885.871029459,"[-0.378596, 0.256337, 0.514496, -0.054579, -0.208348, 0.5]"
CONTROL,8670955.913024954,"[-0.37695, 0.256152, 0.514049, -0.054746, -0.20782, 0.5]"
CONTROL,8691025.95502045,"[-0.374652, 0.255895, 0.513425, -0.054981, -0.207084, 0.5]"
CONTROL,8711045.256000943,"[-0.371708, 0.255564, 0.512626, -0.055281, -0.20614, 0.5]"
CONTROL,8731114.358000923,"[-0.368125, 0.255163, 0.511654, -0.055647, -0.204991, 0.5]"
CONTROL,8751184.270018712,"[-0.363913, 0.25469, 0.51051, -0.056077, -0.20364, 0.5]"
CONTROL,8771253.142040223,"[-0.359081, 0.254148, 0.509198, -0.05657, -0.202091, 0.5]"
CONTROL,8791324.504010845,"[-0.353643, 0.253538, 0.507722, -0.057125, -0.200348, 0.5]"
CONTROL,8811407.296045218,"[-0.347613, 0.252862, 0.506085, -0.05774, -0.198414, 0.5]"
CONTROL,8831476.568011567,"[-0.341006, 0.252121, 0.504292, -0.058415, -0.196296, 0.5]"
CONTROL,8851542.940014042,"[-0.333838, 0.251317, 0.502346, -0.059146, -0.193998, 0.5]"
CONTROL,8871613.811992574,"[-0.32613, 0.250453, 0.500253, -0.059933, -0.191527, 0.5]"
CONTROL,8891682.323999703,"[-0.317899, 0.24953, 0.498019, -0.060773, -0.188888, 0.5]"
CONTROL,8911753.026011866,"[-0.309167, 0.24855, 0.495649, -0.061664, -0.186088, 0.5]"
CONTROL,8931828.268046957,"[-0.299958, 0.247517, 0.493149, -0.062603, -0.183135, 0.5]"
CONTROL,8951898.989034817,"[-0.290293, 0.246434, 0.490525, -0.06359, -0.180037, 0.5]"
CONTROL,8971967.281016987,"[-0.280199, 0.245301, 0.487785, -0.06462, -0.1768, 0.5]"
CONTROL,8992035.333008971,"[-0.269701, 0.244124, 0.484935, -0.065691, -0.173435, 0.5]"
CONTROL,9012045.235023834,"[-0.258826, 0.242904, 0.481983, -0.066801, -0.169948, 0.5]"
CONTROL,9032119.476993103,"[-0.247602, 0.241646, 0.478936, -0.067946, -0.166349, 0.5]"
CONTROL,9052238.19904495,"[-0.236057, 0.240351, 0.475803, -0.069124, -0.162648, 0.5]"
CONTROL,9072316.400997806,"[-0.224222, 0.239023, 0.47259, -0.070332, -0.158853, 0.5]"
CONTROL,9092387.31302321,"[-0.212127, 0.237667, 0.469307, -0.071566, -0.154975, 0.5]"
CONTROL,9112458.07504747,"[-0.199803, 0.236285, 0.465961, -0.072824, -0.151024, 0.5]"
CONTROL,9132527.587004006,"[-0.187281, 0.23488, 0.462562, -0.074102, -0.147009, 0.5]"
CONTROL,9152597.949025221,"[-0.174593, 0.233457, 0.459118, -0.075397, -0.142942, 0.5]"
CONTROL,9172670.391038992,"[-0.161773, 0.23202, 0.455637, -0.076705, -0.138831, 0.5]"
CONTROL,9192746.822023764,"[-0.148853, 0.230571, 0.45213, -0.078023, -0.134689, 0.5]"
CONTROL,9212826.864037197,"[-0.135866, 0.229114, 0.448605, -0.079349, -0.130525, 0.5]"
CONTROL,9232894.4960027,"[-0.122846, 0.227654, 0.44507, -0.080677, -0.12635, 0.5]"
CONTROL,9252964.658022393,"[-0.109825, 0.226194, 0.441536, -0.082006, -0.122176, 0.5]"
CONTROL,9273050.520045217,"[-0.096838, 0.224737, 0.43801, -0.083331, -0.118012, 0.5]"
CONTROL,9293128.612043802,"[-0.083918, 0.223288, 0.434503, -0.08465, -0.11387, 0.5]"
CONTROL,9313208.024017513,"[-0.071098, 0.22185, 0.431023, -0.085958, -0.109759, 0.5]"
CONTROL,9333280.846010894,"[-0.058411, 0.220427, 0.427579, -0.087253, -0.105692, 0.5]"
CONTROL,9353361.02801375,"[-0.045889, 0.219023, 0.42418, -0.088531, -0.101677, 0.5]"
CONTROL,9373430.540028494,"[-0.033564, 0.217641, 0.420834, -0.089788, -0.097725, 0.5]"
CONTROL,9393509.59204603,"[-0.021469, 0.216284, 0.417551, -0.091022, -0.093847, 0.5]"
CONTROL,9413583.514047787,"[-0.009634, 0.214957, 0.414338, -0.09223, -0.090053, 0.5]"
CONTROL,9433659.355039708,"[0.001911, 0.213662, 0.411204, -0.093408, -0.086352, 0.5]"
CONTROL,9453739.67703199,"[0.013135, 0.212403, 0.408157, -0.094554, -0.082753, 0.5]"
CONTROL,9473809.519025963,"[0.02401, 0.211184, 0.405205, -0.095663, -0.079266, 0.5]"
CONTROL,9493880.141002592,"[0.034508, 0.210006, 0.402355, -0.096735, -0.0759, 0.5]"
CONTROL,9513952.143024653,"[0.044602, 0.208874, 0.399615, -0.097765, -0.072664, 0.5]"
CONTROL,9534027.624991722,"[0.054267, 0.20779, 0.396992, -0.098751, -0.069565, 0.5]"
CONTROL,9554100.967012346,"[0.063476, 0.206757, 0.394492, -0.099691, -0.066613, 0.5]"
CONTROL,9574172.779044602,"[0.072208, 0.205778, 0.392122, -0.100582, -0.063813, 0.5]"
CONTROL,9594243.580999319,"[0.080438, 0.204855, 0.389887, -0.101422, -0.061174, 0.5]"
CONTROL,9614316.033024807,"[0.088147, 0.20399, 0.387795, -0.102209, -0.058703, 0.5]"
CONTROL,9634388.784994371,"[0.095315, 0.203187, 0.385849, -0.10294, -0.056405, 0.5]"
CONTROL,9654463.476035744,"[0.101922, 0.202446, 0.384055, -0.103614, -0.054286, 0.5]"
CONTROL,9674535.62800074,"[0.107952, 0.201769, 0.382418, -0.10423, -0.052353, 0.5]"
CONTROL,9694576.15003921,"[0.11339, 0.201159, 0.380942, -0.104785, -0.05061, 0.5]"
CONTROL,9714648.812019732,"[0.118221, 0.200618, 0.379631, -0.105278, -0.049061, 0.5]"
CONTROL,9734716.283041053,"[0.122434, 0.200145, 0.378487, -0.105707, -0.04771, 0.5]"
CONTROL,9754791.8750206,"[0.126017, 0.199743, 0.377514, -0.106073, -0.046561, 0.5]"
CONTROL,9774863.336991984,"[0.128961, 0.199413, 0.376715, -0.106374, -0.045617, 0.5]"
CONTROL,9794931.979035027,"[0.131259, 0.199155, 0.376092, -0.106608, -0.04488, 0.5]"
CONTROL,9814998.410991393,"[0.132905, 0.198971, 0.375645, -0.106776, -0.044353, 0.5]"
CONTROL,9835044.132021721,"[0.133894, 0.19886, 0.375376, -0.106877, -0.044036, 0.5]"
CONTROL,9855114.174017217,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,9875183.926022146,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,9895251.2780088,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,9915321.030013729,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,9935390.161001123,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,9955469.133041333,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,9975540.355022531,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,9995612.447033636,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10015681.407996453,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10035746.170033235,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10055830.432043876,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10075900.233990978,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10095968.926034402,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10116050.227021333,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10136118.919006549,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10156187.25103559,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10176259.403000586,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10196331.785002258,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10216403.746046126,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10236474.22803333,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10256542.810006067,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10276614.21202356,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10296687.054040376,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10316759.745008312,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10336834.767018445,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10356904.689047951,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10376978.28101227,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10397057.952010073,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10417125.98403683,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10437196.856015362,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10457270.49803827,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10477343.060018029,"[0.134223, 0.198823, 0.375287, -0.106911, -0.04393, 0.5]"
CONTROL,10497417.940991,"[0.134437, 0.198844, 0.375424, -0.106725, -0.044351, 0.5]"
CONTROL,10517489.873047452,"[0.135077, 0.198909, 0.375834, -0.106168, -0.045612, 0.5]"
CONTROL,10537571.25500124,"[0.136141, 0.199017, 0.376515, -0.105243, -0.047707, 0.5]"
CONTROL,10557640.387036372,"[0.137625, 0.199167, 0.377466, -0.103953, -0.050628, 0.5]"
CONTROL,10577712.909027468,"[0.139521, 0.199359, 0.378681, -0.102304, -0.054364, 0.5]"
CONTROL,10597787.600010633,"[0.141824, 0.199593, 0.380156, -0.100302, -0.058898, 0.5]"
CONTROL,10617860.252037644,"[0.144522, 0.199866, 0.381885, -0.097956, -0.064213, 0.5]"
CONTROL,10637931.65399693,"[0.147606, 0.200178, 0.38386, -0.095275, -0.070285, 0.5]"
CONTROL,10658009.145001415,"[0.151061, 0.200528, 0.386074, -0.09227, -0.077091, 0.5]"
CONTROL,10678084.896993823,"[0.154875, 0.200914, 0.388518, -0.088954, -0.084602, 0.5]"
CONTROL,10698157.319042366,"[0.159032, 0.201335, 0.391181, -0.08534, -0.092788, 0.5]"
CONTROL,10718227.05003433,"[0.163513, 0.201789, 0.394052, -0.081443, -0.101615, 0.5]"
CONTROL,10738300.502009224,"[0.168302, 0.202274, 0.39712, -0.07728, -0.111046, 0.5]"
CONTROL,10758371.99401576,"[0.173378, 0.202788, 0.400373, -0.072866, -0.121043, 0.5]"
CONTROL,10778441.84503192,"[0.178721, 0.203329, 0.403795, -0.068221, -0.131565, 0.5]"
