type,timestamp,positions,velocities,torques
STATE_MOTOR,10376978.28101227,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 3.1711460000000002, 2.030446, 0.387838, 0.0, 0.0]"
STATE_MOTOR,10397057.952010073,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 3.1711460000000002, 2.030446, 0.365024, 0.0, 0.0]"
STATE_MOTOR,10417125.98403683,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 3.1711460000000002, 2.030446, 0.387838, 0.0, 0.0]"
STATE_MOTOR,10437196.856015362,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 3.19396, 2.030446, 0.365024, 0.0, 0.0]"
STATE_MOTOR,10457270.49803827,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 3.1711460000000002, 2.030446, 0.365024, 0.0, 0.0]"
STATE_MOTOR,10477343.060018029,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 3.1711460000000002, 2.030446, 0.387838, 0.0, 0.0]"
STATE_MOTOR,10497417.940991,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 3.1711460000000002, 2.030446, 0.387838, 0.0, 0.0]"
STATE_MOTOR,10517489.873047452,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 3.1711460000000002, 2.030446, 0.387838, 0.0, 0.0]"
STATE_MOTOR,10537571.25500124,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 3.1711460000000002, 2.030446, 0.22814, 0.022814, 0.0]"
STATE_MOTOR,10557640.387036372,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.091256, 3.1711460000000002, 2.030446, 0.296582, 0.0, 0.0]"
STATE_MOTOR,10577712.909027468,"[0.12655341500056538, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 3.1711460000000002, 1.962004, 0.319396, 0.0, 0.0]"
STATE_MOTOR,10597787.600010633,"[0.12808739578845105, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.07669903939428206, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 3.1711460000000002, 1.59698, 0.182512, 0.273768, 0.0]"
STATE_MOTOR,10617860.252037644,"[0.12808739578845105, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.136884, 2.9886340000000002, 1.7110500000000002, 0.205326, 0.159698, 0.0]"
STATE_MOTOR,10637931.65399693,"[0.12962137657633668, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.049854375606283335, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.068442, 3.0798900000000002, 1.779492, 0.182512, 0.11407, 0.0]"
STATE_MOTOR,10658009.145001415,"[0.13115535736422232, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.05292233718205462, 0.5006596306068601]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.07669903939428206, 0.0]","[0.091256, 3.102704, 1.414468, 0.136884, 0.182512, 0.0]"
STATE_MOTOR,10678084.896993823,"[0.1342233189399936, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.05752427954571154, 0.5006596306068601]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.23009711818284617, 0.0]","[0.091256, 3.102704, 1.505724, 0.136884, 0.091256, 0.0]"
STATE_MOTOR,10698157.319042366,"[0.1372912805157649, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.062126221909368465, 0.5006596306068601]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.23009711818284617, 0.0]","[0.091256, 3.125518, 1.5285380000000002, 0.068442, 0.250954, 0.0]"
STATE_MOTOR,10718227.05003433,"[0.14035924209153616, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.06672816427302539, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.0, 0.0, -0.23009711818284617, 0.0]","[0.045628, 3.034262, 1.1407, 0.022814, 0.205326, 0.0]"
STATE_MOTOR,10738300.502009224,"[0.14342720366730743, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.07286408742456796, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.0, 0.0, -0.30679615757712825, 0.0]","[0.250954, 3.034262, 1.2547700000000002, 0.022814, 0.11407, 0.0]"
STATE_MOTOR,10758371.99401576,"[0.14649516524307873, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.08053399136399617, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.0, 0.0, -0.30679615757712825, 0.0]","[0.136884, 3.034262, 1.209142, 0.022814, 0.250954, 0.0]"
STATE_MOTOR,10778441.84503192,"[0.15109710760673564, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.08820389530342436, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.0, 0.0, -0.38349519697141027, 0.0]","[0.068442, 2.9886340000000002, 1.049444, 0.0, 0.22814, 0.0]"
STATE_MOTOR,10798513.227025978,"[0.15416506918250694, 0.3052621767892426, 0.4563592843959782, -0.07516505860639641, -0.09587379924285257, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.0, 0.0, -0.38349519697141027, 0.0]","[0.319396, 2.9886340000000002, 1.02663, 0.0, 0.11407, 0.0]"
STATE_MOTOR,10818582.719017286,"[0.15876701154616385, 0.3052621767892426, 0.4563592843959782, -0.07209709703062514, -0.10507768397016642, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.0, 0.0, -0.38349519697141027, 0.0]","[0.136884, 2.96582, 0.821304, 0.068442, 0.34221, 0.0]"
STATE_MOTOR,10838653.840008192,"[0.16336895390982079, 0.3052621767892426, 0.4563592843959782, -0.06902913545485385, -0.11428156869748027, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.0, 0.15339807878856412, -0.5368932757599744, 0.0]","[0.159698, 2.8973780000000002, 0.730048, 0.022814, 0.091256, 0.0]"
STATE_MOTOR,10858730.531996116,"[0.1679708962734777, 0.3052621767892426, 0.4563592843959782, -0.06596117387908257, -0.12501943421267975, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.0, 0.23009711818284617, -0.46019423636569234, 0.0]","[0.22814, 2.8973780000000002, 0.730048, 0.022814, 0.091256, 0.0]"
STATE_MOTOR,10878803.774015978,"[0.17257283863713463, 0.3052621767892426, 0.4563592843959782, -0.06135923151542565, -0.13575729972787923, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.0, 0.15339807878856412, -0.5368932757599744, 0.0]","[0.34221, 2.85175, 0.57035, 0.091256, 0.387838, 0.0]"
STATE_MOTOR,10898876.495019067,"[0.17717478100079156, 0.3052621767892426, 0.4563592843959782, -0.05829126993965436, -0.14802914603096437, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.0, 0.23009711818284617, -0.5368932757599744, 0.0]","[0.273768, 2.828936, 0.45628, 0.022814, 0.159698, 0.0]"
STATE_MOTOR,10918946.816993412,"[0.1833107041523341, 0.3052621767892426, 0.4563592843959782, -0.05368932757599744, -0.15876701154616385, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.0, 0.23009711818284617, -0.6135923151542565, 0.0]","[0.205326, 2.85175, 0.433466, 0.022814, 0.068442, 0.0]"
STATE_MOTOR,10939017.479016911,"[0.18944662730387668, 0.3052621767892426, 0.4563592843959782, -0.04908738521234052, -0.171038857849249, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.0, 0.23009711818284617, -0.5368932757599744, 0.0]","[0.296582, 2.73768, 0.296582, 0.022814, 0.319396, 0.0]"
STATE_MOTOR,10959086.920018308,"[0.19558255045541925, 0.3052621767892426, 0.4563592843959782, -0.04295146206079795, -0.18177672336444847, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.0, 0.23009711818284617, -0.5368932757599744, 0.0]","[0.136884, 2.62361, 0.22814, 0.0, 0.319396, 0.0]"
STATE_MOTOR,10979158.881993499,"[0.2017184736069618, 0.3052621767892426, 0.4563592843959782, -0.03834951969714103, -0.19404856966753362, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.0, 0.23009711818284617, -0.6135923151542565, 0.0]","[0.250954, 2.669238, 0.205326, 0.0, 0.205326, 0.0]"
STATE_MOTOR,10999230.694025755,"[0.20785439675850437, 0.3052621767892426, 0.4563592843959782, -0.0337475773334841, -0.20632041597061873, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.0, 0.30679615757712825, -0.6135923151542565, 0.0]","[0.250954, 2.669238, 0.136884, 0.182512, 0.34221, 0.0]"
STATE_MOTOR,11019301.755004562,"[0.21399031991004694, 0.3052621767892426, 0.4563592843959782, -0.02761165418194154, -0.2201262430615895, 0.5006596306068601]","[0.38349519697141027, 0.0, 0.0, 0.23009711818284617, -0.6135923151542565, 0.0]","[0.136884, 2.600796, 0.068442, 0.045628, 0.22814, 0.0]"
STATE_MOTOR,11039378.077024594,"[0.2201262430615895, 0.3052621767892426, 0.4563592843959782, -0.023009711818284616, -0.23239808936467463, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.0, 0.23009711818284617, -0.6902913545485385, 0.0]","[0.205326, 2.577982, 0.068442, 0.045628, 0.11407, 0.0]"
STATE_MOTOR,11059489.659033716,"[0.22626216621313205, 0.3052621767892426, 0.45789326518386386, -0.01687378866674205, -0.24466993566775977, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.0, 0.30679615757712825, -0.6135923151542565, 0.0]","[0.205326, 2.577982, 0.022814, 0.250954, 0.524722, 0.0]"
STATE_MOTOR,11079562.630038708,"[0.23393207015256026, 0.3052621767892426, 0.46096122675963513, -0.01227184630308513, -0.2584757627587305, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.15339807878856412, 0.23009711818284617, -0.6135923151542565, 0.0]","[0.34221, 2.555168, 0.0, 0.091256, 0.22814, 0.0]"
STATE_MOTOR,11099636.952043511,"[0.24006799330410283, 0.3052621767892426, 0.4655631691232921, -0.007669903939428206, -0.27074760906181566, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.15339807878856412, 0.30679615757712825, -0.6902913545485385, 0.0]","[0.273768, 2.555168, 0.0, 0.136884, 0.11407, 0.0]"
STATE_MOTOR,11119714.134023525,"[0.2462039164556454, 0.3052621767892426, 0.4732330730627203, -0.0015339807878856412, -0.28455343615278644, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.30679615757712825, 0.23009711818284617, -0.6135923151542565, 0.0]","[0.182512, 2.463912, 0.0, 0.068442, 0.273768, 0.0]"
STATE_MOTOR,11139782.345038839,"[0.252339839607188, 0.3052621767892426, 0.47783501542637724, 0.0046019423636569235, -0.2968252824558716, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.38349519697141027, 0.30679615757712825, -0.6902913545485385, 0.0]","[0.11407, 2.349842, 0.11407, 0.022814, 0.273768, 0.0]"
STATE_MOTOR,11159859.306993894,"[0.26000974354661616, 0.3052621767892426, 0.4809029770021485, 0.010737865515199488, -0.30756314797107104, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.15339807878856412, 0.30679615757712825, -0.6135923151542565, 0.0]","[0.136884, 2.372656, 0.091256, 0.136884, 0.136884, 0.0]"
STATE_MOTOR,11179930.969025008,"[0.26614566669815876, 0.3052621767892426, 0.4839709385779198, 0.015339807878856412, -0.31830101348627055, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.15339807878856412, 0.23009711818284617, -0.5368932757599744, 0.0]","[0.387838, 2.39547, 0.091256, 0.068442, 0.479094, 0.0]"
STATE_MOTOR,11200010.030006524,"[0.2722815898497013, 0.3052621767892426, 0.48703890015369106, 0.021475731030398976, -0.3305728597893557, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.15339807878856412, 0.30679615757712825, -0.5368932757599744, 0.0]","[0.136884, 2.39547, 0.273768, 0.022814, 0.205326, 0.0]"
STATE_MOTOR,11220044.662011787,"[0.27841751300124384, 0.3052621767892426, 0.4885728809415767, 0.026077673394055898, -0.3428447060924408, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.07669903939428206, 0.23009711818284617, -0.6135923151542565, 0.0]","[0.136884, 2.372656, 0.136884, 0.136884, 0.091256, 0.0]"
STATE_MOTOR,11240115.974040236,"[0.28455343615278644, 0.3052621767892426, 0.49010686172946233, 0.02914563496982718, -0.3535825716076403, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.07669903939428206, 0.23009711818284617, -0.5368932757599744, 0.0]","[0.068442, 2.3270280000000003, 0.045628, 0.068442, 0.319396, 0.0]"
STATE_MOTOR,11260194.705042522,"[0.28915537851644335, 0.3052621767892426, 0.4931748233052336, 0.035281558121369745, -0.3643204371228398, 0.5006596306068601]","[0.30679615757712825, 0.0, 0.15339807878856412, 0.23009711818284617, -0.5368932757599744, 0.0]","[0.136884, 2.3270280000000003, 0.0, 0.022814, 0.182512, 0.0]"
STATE_MOTOR,11280261.217034422,"[0.2952913016679859, 0.3052621767892426, 0.49777676566889056, 0.03988350048502667, -0.3735243218501536, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.23009711818284617, 0.23009711818284617, -0.6135923151542565, 0.0]","[0.136884, 2.3270280000000003, 0.0, 0.159698, 0.091256, 0.0]"
STATE_MOTOR,11300330.21903364,"[0.29989324403164286, 0.3052621767892426, 0.5023787080325475, 0.044485442848683596, -0.3842621873653531, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.15339807878856412, 0.23009711818284617, -0.46019423636569234, 0.0]","[0.182512, 2.258586, 0.045628, 0.068442, 0.159698, 0.0]"
STATE_MOTOR,11320400.119991973,"[0.30449518639529977, 0.3052621767892426, 0.5039126888204332, 0.04908738521234052, -0.3919320913047813, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.15339807878856412, 0.23009711818284617, -0.46019423636569234, 0.0]","[0.205326, 2.258586, 0.068442, 0.022814, 0.068442, 0.0]"
STATE_MOTOR,11340465.972025413,"[0.3090971287589567, 0.3052621767892426, 0.5054466696083187, 0.052155346788111796, -0.39960199524420953, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.15339807878856412, 0.23009711818284617, -0.38349519697141027, 0.0]","[0.159698, 2.258586, 0.296582, 0.091256, 0.273768, 0.0]"
STATE_MOTOR,11360538.944019936,"[0.31369907112261364, 0.3052621767892426, 0.5054466696083187, 0.05522330836388308, -0.4072718991836377, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.0, 0.15339807878856412, -0.38349519697141027, 0.0]","[0.091256, 2.258586, 0.136884, 0.045628, 0.136884, 0.0]"
STATE_MOTOR,11380614.455032628,"[0.31830101348627055, 0.3052621767892426, 0.5054466696083187, 0.05829126993965436, -0.4134078223351803, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.0, 0.15339807878856412, -0.30679615757712825, 0.0]","[0.091256, 2.235772, 0.022814, 0.022814, 0.091256, 0.0]"
STATE_MOTOR,11400690.657028463,"[0.32290295584992745, 0.3052621767892426, 0.50851463118409, 0.059825250727540004, -0.4210777262746085, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.07669903939428206, 0.07669903939428206, -0.30679615757712825, 0.0]","[0.045628, 2.235772, 0.022814, 0.045628, 0.296582, 0.0]"
STATE_MOTOR,11420759.928994812,"[0.3259709174256987, 0.3052621767892426, 0.5100486119719757, 0.06289321230331128, -0.4256796686382654, 0.5006596306068601]","[0.23009711818284617, 0.0, 0.15339807878856412, 0.15339807878856412, -0.38349519697141027, 0.0]","[0.068442, 2.212958, 0.045628, 0.022814, 0.205326, 0.0]"
STATE_MOTOR,11440835.67004418,"[0.32750489821358436, 0.3052621767892426, 0.5115825927598613, 0.06442719309119693, -0.431815591789808, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.07669903939428206, 0.15339807878856412, -0.23009711818284617, 0.0]","[0.045628, 2.212958, 0.068442, 0.022814, 0.091256, 0.0]"
STATE_MOTOR,11460909.542045556,"[0.3305728597893557, 0.3052621767892426, 0.5115825927598613, 0.0674951546669682, -0.43334957257769363, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.0, 0.07669903939428206, -0.38349519697141027, 0.0]","[0.022814, 2.190144, 0.068442, 0.0, 0.136884, 0.0]"
STATE_MOTOR,11480979.504005518,"[0.33364082136512696, 0.3052621767892426, 0.5115825927598613, 0.06902913545485385, -0.4364175341534649, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.0, 0.07669903939428206, 0.0, 0.0]","[0.0, 2.212958, 0.068442, 0.0, 0.068442, 0.0]"
STATE_MOTOR,11501056.265027728,"[0.3351748021530126, 0.3052621767892426, 0.5115825927598613, 0.06902913545485385, -0.4394854957292362, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.0, 0.07669903939428206, -0.15339807878856412, 0.0]","[0.022814, 2.212958, 0.068442, 0.0, 0.068442, 0.0]"
STATE_MOTOR,11521130.206994712,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07056311624273949, -0.44255345730500745, 0.5006596306068601]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.07669903939428206, 0.0]","[0.022814, 2.190144, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11541205.548041034,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.4440874380928931, 0.5006596306068601]","[0.07669903939428206, 0.0, 0.0, 0.15339807878856412, -0.15339807878856412, 0.0]","[0.0, 2.212958, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11561279.42004241,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.4456214188807788, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, -0.07669903939428206, 0.0]","[0.022814, 2.212958, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,11581353.272020351,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.4456214188807788, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, -0.07669903939428206, 0.0]","[0.022814, 2.190144, 0.045628, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11601427.593035623,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.4471553996686644, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 2.212958, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11621502.085006796,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, -0.07669903939428206, 0.0]","[0.045628, 2.212958, 0.045628, 0.0, 0.0, 0.0]"
STATE_MOTOR,11641574.637033045,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, -0.07669903939428206, 0.0]","[0.022814, 2.212958, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,11661647.038010415,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.212958, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,11681721.02002427,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 2.212958, 0.045628, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11701791.401021183,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 2.212958, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,11721863.76299942,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.190144, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,11741933.964018244,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.212958, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,11762004.776042886,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.212958, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11782084.478007164,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.212958, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,11802155.15900636,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.212958, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11822222.310001962,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.212958, 0.045628, 0.0, 0.0, 0.0]"
STATE_MOTOR,11842290.272004902,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 2.212958, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,11862358.254031278,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.190144, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,11882430.36501808,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.212958, 0.091256, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11902504.716999829,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 2.212958, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11922570.608032402,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.235772, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,11942639.690008946,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.190144, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11962709.581013769,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 2.16733, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,11982776.643009856,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 2.190144, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,12002849.164011423,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 2.190144, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,12022918.255999684,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 2.212958, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,12042993.10699571,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.212958, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,12063077.629019972,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 2.190144, 0.045628, 0.0, 0.0, 0.0]"
STATE_MOTOR,12083147.131022997,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.212958, 0.045628, 0.0, 0.0, 0.0]"
STATE_MOTOR,12103215.73202964,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 2.212958, 0.068442, 0.0, 0.022814, 0.0]"
STATE_MOTOR,12123282.684013247,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.190144, 0.068442, 0.0, 0.0, 0.0]"
STATE_MOTOR,12143367.875018157,"[0.33670878294089823, 0.3052621767892426, 0.5115825927598613, 0.07209709703062514, -0.44868938045655005, 0.5006596306068601]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.045628, 2.190144, 0.068442, 0.0, 0.0, 0.0]"
