type,timestamp,positions
CONTROL,2769791.0229908302,"[0.0, 0.021826, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2789864.679973107,"[0.0, 0.022953, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2809940.6770197675,"[0.0, 0.024105, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2829964.0839686617,"[0.0, 0.025283, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2850033.0109964125,"[0.0, 0.026485, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2870106.0569728725,"[0.0, 0.027712, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2890179.9739687704,"[0.0, 0.028963, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2910255.821014289,"[0.0, 0.030238, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2930337.597965263,"[0.0, 0.031537, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2950407.925003674,"[0.0, 0.032859, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2970476.8320079893,"[0.0, 0.034204, 0.5, 0.0, 0.0, 0.5]"
CONTROL,2990546.908986289,"[0.0, 0.035571, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3010620.654968079,"[0.0, 0.036961, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3030717.501998879,"[0.0, 0.038373, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3050791.4390182123,"[0.0, 0.039806, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3070865.2560133487,"[0.0, 0.041261, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3090936.0030200332,"[0.0, 0.042736, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3110983.380000107,"[0.0, 0.044232, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3131056.746991817,"[0.0, 0.045749, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3151130.5129970424,"[0.0, 0.047284, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3171203.379984945,"[0.0, 0.04884, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3191273.8970131613,"[0.0, 0.050414, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3211345.824005548,"[0.0, 0.052007, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3231417.3309714533,"[0.0, 0.053618, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3251489.008020144,"[0.0, 0.055246, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3271562.773967162,"[0.0, 0.056893, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3291634.360968601,"[0.0, 0.058556, 0.5, 0.0, 0.0, 0.5]"
