type,timestamp,positions,velocities,torques
STATE_MOTOR,401559.22598205507,"[0.009970875121256667, 0.05062136600022616, 0.5499321124570024, 0.0, -0.011504855909142308, 0.4973614775725594]","[-0.07669903939428206, 0.0, -0.23009711818284617, 0.0, 0.07669903939428206, 0.5368932757599744]","[0.136884, 2.235772, 1.7110500000000002, 0.11407, 0.182512, 0.365024]"
STATE_MOTOR,421638.9040229842,"[0.006902913545485385, 0.05062136600022616, 0.5468641508812311, 0.0, -0.006902913545485385, 0.503957783641161]","[-0.15339807878856412, 0.0, -0.23009711818284617, 0.0, 0.15339807878856412, 0.6135923151542565]","[0.205326, 2.2814, 1.36884, 0.11407, 0.091256, 0.593164]"
STATE_MOTOR,441714.5830229856,"[0.003834951969714103, 0.05062136600022616, 0.5468641508812311, 0.0, -0.0007669903939428206, 0.5105540897097626]","[-0.15339807878856412, 0.0, -0.07669903939428206, 0.0, 0.23009711818284617, 0.7669903939428205]","[0.205326, 2.007632, 1.117886, 0.022814, 0.387838, 0.273768]"
STATE_MOTOR,461785.58201063424,"[-0.0007669903939428206, 0.05062136600022616, 0.5468641508812311, 0.0, 0.005368932757599744, 0.5138522427440633]","[-0.23009711818284617, 0.0, 0.0, 0.0, 0.30679615757712825, 0.7669903939428205]","[0.387838, 2.076074, 1.1635140000000002, 0.022814, 0.22814, 0.136884]"
STATE_MOTOR,481847.81102463603,"[-0.006902913545485385, 0.05062136600022616, 0.5468641508812311, 0.0030679615757712823, 0.011504855909142308, 0.5145118733509235]","[-0.23009711818284617, 0.0, 0.0, 0.07669903939428206, 0.30679615757712825, 0.23009711818284617]","[0.091256, 1.756678, 0.935374, 0.205326, 0.11407, 0.273768]"
STATE_MOTOR,501921.8489760533,"[-0.013038836697027949, 0.05062136600022616, 0.5468641508812311, 0.007669903939428206, 0.01457281748491359, 0.5145118733509235]","[-0.30679615757712825, 0.0, 0.0, 0.15339807878856412, 0.30679615757712825, 0.07669903939428206]","[0.068442, 1.36884, 0.615978, 0.068442, 0.11407, 0.433466]"
STATE_MOTOR,521992.5279961899,"[-0.017640779060684873, 0.05062136600022616, 0.5468641508812311, 0.01380582709097077, 0.01457281748491359, 0.5131926121372031]","[-0.23009711818284617, 0.0, 0.0, 0.23009711818284617, 0.07669903939428206, 0.0]","[0.136884, 1.414468, 0.593164, 0.045628, 0.068442, 0.250954]"
STATE_MOTOR,542065.9270021133,"[-0.020708740636456155, 0.05062136600022616, 0.5468641508812311, 0.018407769454627694, 0.01457281748491359, 0.508575197889182]","[-0.23009711818284617, 0.0, 0.0, 0.30679615757712825, 0.0, -0.30679615757712825]","[0.091256, 1.1407, 0.410652, 0.205326, 0.022814, 0.319396]"
STATE_MOTOR,562143.8159723766,"[-0.022242721424341798, 0.05062136600022616, 0.5468641508812311, 0.021475731030398976, 0.01457281748491359, 0.5032981530343008]","[-0.15339807878856412, 0.0, 0.0, 0.23009711818284617, 0.0, -0.5368932757599744]","[0.068442, 0.79849, 0.296582, 0.045628, 0.273768, 0.387838]"
STATE_MOTOR,582220.3939897008,"[-0.023776702212227437, 0.05062136600022616, 0.5468641508812311, 0.023009711818284616, 0.011504855909142308, 0.4967018469656992]","[-0.07669903939428206, 0.0, 0.0, 0.15339807878856412, -0.07669903939428206, -0.6135923151542565]","[0.068442, 0.844118, 0.296582, 0.022814, 0.159698, 1.574166]"
STATE_MOTOR,602300.0429850072,"[-0.023776702212227437, 0.05062136600022616, 0.5468641508812311, 0.023009711818284616, 0.006902913545485385, 0.4894459102902375]","[0.0, 0.0, 0.0, 0.0, -0.15339807878856412, -0.8436894333371027]","[0.022814, 0.661606, 0.182512, 0.159698, 0.205326, 0.775676]"
STATE_MOTOR,622374.9420023523,"[-0.022242721424341798, 0.05062136600022616, 0.5483981316691167, 0.023009711818284616, 0.0023009711818284618, 0.48548812664907653]","[0.07669903939428206, 0.0, 0.07669903939428206, 0.0, -0.15339807878856412, -0.7669903939428205]","[0.022814, 0.387838, 0.273768, 0.11407, 0.410652, 0.205326]"
STATE_MOTOR,642448.0709829368,"[-0.019174759848570515, 0.05062136600022616, 0.5483981316691167, 0.021475731030398976, -0.003834951969714103, 0.48482849604221634]","[0.07669903939428206, 0.0, 0.0, 0.0, -0.30679615757712825, -0.38349519697141027]","[0.182512, 0.387838, 0.22814, 0.11407, 0.250954, 0.524722]"
STATE_MOTOR,662522.0290152356,"[-0.017640779060684873, 0.05062136600022616, 0.5483981316691167, 0.019941750242513333, -0.009970875121256667, 0.48482849604221634]","[0.07669903939428206, 0.0, 0.0, -0.07669903939428206, -0.30679615757712825, 0.0]","[0.11407, 0.296582, 0.524722, 0.365024, 0.34221, 0.273768]"
STATE_MOTOR,682598.2879963703,"[-0.016106798272799233, 0.05062136600022616, 0.5483981316691167, 0.018407769454627694, -0.013038836697027949, 0.4861477572559367]","[0.07669903939428206, 0.0, 0.0, -0.07669903939428206, -0.30679615757712825, 0.0]","[0.11407, 0.159698, 0.524722, 0.34221, 0.091256, 0.501908]"
STATE_MOTOR,702673.3370148577,"[-0.016106798272799233, 0.05062136600022616, 0.5483981316691167, 0.01380582709097077, -0.01457281748491359, 0.4901055408970976]","[0.07669903939428206, 0.0, 0.0, -0.15339807878856412, -0.15339807878856412, 0.23009711818284617]","[0.136884, 0.136884, 0.547536, 0.159698, 0.068442, 0.91256]"
STATE_MOTOR,722745.4149979167,"[-0.013038836697027949, 0.05062136600022616, 0.5483981316691167, 0.009203884727313847, -0.01457281748491359, 0.4947229551451187]","[0.07669903939428206, 0.0, 0.0, -0.23009711818284617, 0.0, 0.46019423636569234]","[0.136884, 0.068442, 0.935374, 0.68442, 0.159698, 0.45628]"
STATE_MOTOR,742823.573993519,"[-0.011504855909142308, 0.05062136600022616, 0.5483981316691167, 0.0046019423636569235, -0.01457281748491359, 0.5]","[0.07669903939428206, 0.0, 0.0, -0.23009711818284617, 0.0, 0.6135923151542565]","[0.159698, 0.182512, 1.02663, 0.34221, 0.136884, 0.433466]"
STATE_MOTOR,762846.8829789199,"[-0.008436894333371026, 0.05062136600022616, 0.5483981316691167, 0.0, -0.013038836697027949, 0.5065963060686016]","[0.15339807878856412, 0.0, 0.0, -0.23009711818284617, 0.0, 0.6135923151542565]","[0.273768, 0.205326, 1.095072, 0.250954, 0.068442, 0.34221]"
STATE_MOTOR,782920.0209816918,"[-0.003834951969714103, 0.05062136600022616, 0.5483981316691167, -0.0015339807878856412, -0.008436894333371026, 0.5118733509234829]","[0.15339807878856412, 0.0, 0.0, -0.23009711818284617, 0.15339807878856412, 0.7669903939428205]","[0.22814, 0.524722, 1.59698, 0.22814, 0.205326, 0.159698]"
STATE_MOTOR,802997.5999961607,"[0.0007669903939428206, 0.05062136600022616, 0.5483981316691167, -0.0015339807878856412, -0.0023009711818284618, 0.5145118733509235]","[0.23009711818284617, 0.0, 0.0, 0.0, 0.23009711818284617, 0.6135923151542565]","[0.205326, 0.547536, 1.642608, 0.11407, 0.182512, 0.34221]"
STATE_MOTOR,823068.298981525,"[0.006902913545485385, 0.05062136600022616, 0.5468641508812311, -0.0015339807878856412, 0.0023009711818284618, 0.5151715039577837]","[0.30679615757712825, 0.0, 0.0, 0.0, 0.23009711818284617, 0.23009711818284617]","[0.296582, 0.593164, 1.756678, 0.091256, 0.091256, 0.365024]"
STATE_MOTOR,843146.0079737008,"[0.011504855909142308, 0.05062136600022616, 0.5468641508812311, -0.0015339807878856412, 0.008436894333371026, 0.5145118733509235]","[0.23009711818284617, 0.0, -0.07669903939428206, 0.0, 0.30679615757712825, 0.0]","[0.250954, 1.003816, 2.39547, 0.045628, 0.250954, 0.182512]"
STATE_MOTOR,863221.2160155177,"[0.016106798272799233, 0.05062136600022616, 0.5468641508812311, -0.0015339807878856412, 0.013038836697027949, 0.5105540897097626]","[0.23009711818284617, 0.0, 0.0, 0.0, 0.30679615757712825, -0.15339807878856412]","[0.091256, 1.0722580000000002, 2.235772, 0.022814, 0.068442, 0.524722]"
STATE_MOTOR,883296.1149746552,"[0.019174759848570515, 0.05062136600022616, 0.5468641508812311, 0.0, 0.016106798272799233, 0.5059366754617414]","[0.23009711818284617, 0.0, 0.0, 0.0, 0.23009711818284617, -0.38349519697141027]","[0.091256, 1.117886, 2.05326, 0.159698, 0.022814, 0.889746]"
STATE_MOTOR,903367.6940016448,"[0.022242721424341798, 0.05062136600022616, 0.5468641508812311, 0.0030679615757712823, 0.016106798272799233, 0.5006596306068601]","[0.15339807878856412, 0.0, 0.0, 0.07669903939428206, 0.07669903939428206, -0.6135923151542565]","[0.045628, 1.460096, 1.48291, 0.091256, 0.11407, 0.45628]"
STATE_MOTOR,923443.891981151,"[0.022242721424341798, 0.05062136600022616, 0.5468641508812311, 0.007669903939428206, 0.016106798272799233, 0.4940633245382586]","[0.07669903939428206, 0.0, 0.0, 0.23009711818284617, 0.0, -0.6135923151542565]","[0.0, 1.59698, 1.4372820000000002, 0.045628, 0.045628, 0.730048]"
STATE_MOTOR,943522.4609915167,"[0.022242721424341798, 0.05062136600022616, 0.5468641508812311, 0.01380582709097077, 0.01457281748491359, 0.487467018469657]","[0.0, 0.0, 0.0, 0.23009711818284617, 0.0, -0.8436894333371027]","[0.0, 1.7110500000000002, 1.300398, 0.250954, 0.045628, 0.296582]"
STATE_MOTOR,963598.7600195222,"[0.022242721424341798, 0.05062136600022616, 0.5468641508812311, 0.019941750242513333, 0.009970875121256667, 0.48482849604221634]","[0.0, 0.0, 0.0, 0.23009711818284617, -0.15339807878856412, -0.6902913545485385]","[0.136884, 2.39547, 0.866932, 0.136884, 0.319396, 0.136884]"
STATE_MOTOR,983672.2679901868,"[0.019174759848570515, 0.05062136600022616, 0.5468641508812311, 0.021475731030398976, 0.005368932757599744, 0.48482849604221634]","[-0.07669903939428206, 0.0, 0.0, 0.30679615757712825, -0.23009711818284617, -0.23009711818284617]","[0.136884, 2.304214, 0.775676, 0.022814, 0.11407, 0.365024]"
STATE_MOTOR,1003744.2370085046,"[0.017640779060684873, 0.05062136600022616, 0.5468641508812311, 0.021475731030398976, -0.0007669903939428206, 0.48482849604221634]","[-0.15339807878856412, 0.0, 0.0, 0.07669903939428206, -0.23009711818284617, 0.0]","[0.159698, 2.3270280000000003, 0.707234, 0.0, 0.091256, 0.365024]"
STATE_MOTOR,1023831.0360000469,"[0.01457281748491359, 0.05062136600022616, 0.5468641508812311, 0.021475731030398976, -0.006902913545485385, 0.4868073878627968]","[-0.07669903939428206, 0.0, 0.0, 0.0, -0.23009711818284617, 0.0]","[0.136884, 1.8023060000000002, 0.410652, 0.0, 0.365024, 0.182512]"
STATE_MOTOR,1043897.3539858125,"[0.013038836697027949, 0.05062136600022616, 0.5468641508812311, 0.021475731030398976, -0.013038836697027949, 0.49142480211081796]","[-0.07669903939428206, 0.0, 0.0, 0.0, -0.38349519697141027, 0.30679615757712825]","[0.136884, 1.82512, 0.34221, 0.091256, 0.091256, 0.68442]"
STATE_MOTOR,1063970.6330257468,"[0.011504855909142308, 0.05062136600022616, 0.5468641508812311, 0.021475731030398976, -0.01457281748491359, 0.49604221635883905]","[-0.07669903939428206, 0.0, 0.0, 0.0, -0.23009711818284617, 0.46019423636569234]","[0.068442, 1.733864, 0.273768, 0.547536, 0.091256, 0.661606]"
STATE_MOTOR,1084045.5520083196,"[0.008436894333371026, 0.05062136600022616, 0.5468641508812311, 0.021475731030398976, -0.01457281748491359, 0.5019788918205804]","[-0.15339807878856412, 0.0, 0.0, 0.0, -0.07669903939428206, 0.6135923151542565]","[0.136884, 1.209142, 0.182512, 0.410652, 0.159698, 0.319396]"
STATE_MOTOR,1104117.0899989083,"[0.003834951969714103, 0.05062136600022616, 0.5468641508812311, 0.018407769454627694, -0.01457281748491359, 0.5092348284960422]","[-0.15339807878856412, 0.0, 0.0, -0.07669903939428206, 0.0, 0.7669903939428205]","[0.091256, 1.1635140000000002, 0.11407, 0.205326, 0.045628, 0.661606]"
STATE_MOTOR,1124186.8090000935,"[-0.0007669903939428206, 0.05062136600022616, 0.5468641508812311, 0.01380582709097077, -0.016106798272799233, 0.5131926121372031]","[-0.23009711818284617, 0.0, 0.0, -0.07669903939428206, -0.07669903939428206, 0.7669903939428205]","[0.159698, 1.095072, 0.136884, 0.479094, 0.045628, 0.159698]"
STATE_MOTOR,1144260.2379829623,"[-0.005368932757599744, 0.05062136600022616, 0.5468641508812311, 0.009203884727313847, -0.011504855909142308, 0.5145118733509235]","[-0.23009711818284617, 0.0, 0.0, -0.23009711818284617, 0.0, 0.46019423636569234]","[0.250954, 0.707234, 0.410652, 0.365024, 0.296582, 0.11407]"
